hour,demand,solar_prod,wind_prod,battery_soc,effective_demand,solar_strategy,wind_strategy,grid_purchased
4750,107.161435275,18.8465303333333,23.071233333333332,0.05,62.036435275,honest,honest,20.118671608333372
4751,56.84073885,1.823289,25.738900000000008,0.05,56.84073885,honest,honest,29.278549849999994
4752,37.610511,0.0,33.2994,0.097451645,37.610511,honest,hide_information,14.300931000000006
4753,37.65859425,0.0,38.833400000000125,0.09840543692500059,28.6427817,honest,honest,0.0
4754,37.6854635,0.0,41.27056666666667,0.11071514686647971,28.48843048424989,honest,honest,0.0
4755,39.667365375,0.4355556666666666,51.87989999999997,0.16487384893241444,28.13148747036886,honest,honest,0.0
4756,56.159453375000005,0.8015389999999999,47.94609999999994,0.11846753038025369,34.33342207784126,honest,hide_information,0.0
4757,87.36207535,1.5564666666666669,43.673033333333166,0.05,74.3532445777518,honest,honest,29.123744577751964
4758,120.11274462499999,94.35686966666624,34.31093333333338,0.09063652728124824,120.11274462499999,honest,honest,0.0
4759,128.841452,432.3473420000003,17.644833333333327,0.2875,121.12051181656284,honest,honest,0.0
4760,116.7949639,475.51681533333226,20.23250000000001,0.2875,71.6699639,honest,honest,0.0
4761,145.2627266,1349.1484510000005,14.540900000000033,0.2875,100.13772660000001,honest,honest,0.0
4762,163.142305925,2702.735808666668,11.450066666666652,0.2875,118.01730592499999,honest,honest,0.0
4763,168.66983395,3612.809462,5.006900000000016,0.2875,123.54483395,honest,honest,0.0
4764,150.02976915,5573.141847000001,5.076466666666684,0.2875,104.90476914999999,honest,honest,0.0
4765,149.11772224999999,4892.438579666675,4.665366666666653,0.2875,103.99272224999999,honest,honest,0.0
4766,149.134004025,5286.025166333356,7.987266666666642,0.2875,104.009004025,honest,honest,0.0
4767,172.615393825,5414.037033333318,5.264900000000012,0.2875,127.49039382500001,honest,honest,0.0
4768,172.5812325,3266.399059666668,4.565299999999993,0.2875,127.4562325,honest,honest,0.0
4769,171.76382745,4208.382478666667,4.705533333333338,0.2875,126.63882745000001,honest,honest,0.0
4770,151.849641775,2742.584710666668,5.906233333333334,0.2875,106.72464177500001,honest,honest,0.0
4771,152.532640825,2375.17240866667,14.55176666666667,0.2875,107.40764082499999,honest,honest,0.0
4772,156.111700375,1296.9954550000016,14.305733333333327,0.2875,110.986700375,honest,honest,0.0
4773,148.464948175,376.57940366666656,23.79030000000001,0.2875,103.33994817499999,honest,honest,0.0
4774,140.55485185,14.561332333333327,21.12326666666669,0.05,95.42985185,honest,honest,59.745252849999986
4775,85.34749955000001,0.3862666666666666,20.4518,0.05,85.34749955000001,honest,honest,64.50943288333335
4776,37.897739125,0.0,38.8766,0.10539915500000001,37.897739125,honest,hide_information,10.684119124999999
4777,37.942517425000005,0.0,41.22956666666664,0.11561122128541654,27.416677975000006,honest,honest,0.0
4778,37.9558864,0.0,52.80673333333333,0.1797556501434217,25.489754355770856,honest,honest,0.0
4779,38.4234663,0.0,66.32006666666662,0.2875,13.769892772749877,honest,honest,0.0
4780,67.398587025,0.7083,73.68853333333334,0.2875,22.273587024999998,honest,honest,0.0
4781,102.76613305,6.225877666666666,73.63276666666683,0.1555331785958341,57.64113304999999,honest,honest,0.0
4782,134.272599875,15.56912233333333,56.84179999999987,0.05000000000000002,114.22129594179152,honest,honest,41.81037360845832
4783,140.99781852499999,194.56136533333344,31.953199999999995,0.2875,140.99781852499999,honest,honest,0.0
4784,124.93480157500001,294.8546796666658,57.99113333333338,0.2875,79.80980157500001,hide_information,honest,0.0
4785,149.990640725,1275.8743993333323,45.86446666666663,0.2875,104.86564072499999,hide_information,honest,0.0
4786,166.05994752499998,2959.634154333332,38.6730666666665,0.2875,120.93494752499998,hide_information,honest,0.0
4787,171.507454825,4525.761321666656,43.67499999999984,0.2875,126.382454825,hide_information,honest,0.0
4788,152.16133005,5848.241389000003,28.91513333333333,0.2875,107.03633005,hide_information,honest,0.0
4789,152.65251265,6474.727184999998,30.451733333333287,0.2875,107.52751265,hide_information,honest,0.0
4790,153.264862575,5470.654159666688,29.262933333333336,0.2875,108.139862575,hide_information,honest,0.0
4791,175.988897875,6683.732202666637,23.46253333333337,0.2875,130.863897875,hide_information,honest,0.0
4792,175.121026875,6054.536821999995,18.0689666666666,0.2875,129.996026875,hide_information,honest,0.0
4793,173.40615437499997,4796.379119333338,12.95533333333332,0.2875,128.28115437499997,hide_information,honest,0.0
4794,151.3481082,3382.5907570000013,25.98479999999999,0.2875,106.22310820000001,hide_information,honest,0.0
4795,148.11536022500002,2702.52641466668,18.5231,0.2875,102.99036022500002,honest,honest,0.0
4796,142.019757225,1298.4184180000004,20.28333333333337,0.2875,96.894757225,honest,honest,0.0
4797,134.527842675,314.83446366666783,22.320166666666623,0.2875,89.40284267499999,honest,honest,0.0
4798,130.902098325,41.95322199999993,25.88443333333337,0.05,85.777098325,honest,honest,17.939442991666695
4799,77.9400718,3.3957056666666667,27.849699999999974,0.05,77.9400718,honest,honest,46.69466613333336
4800,37.8493317,4.466366666666667,31.714266666666724,0.05,37.8493317,honest,honest,1.6686983666666109
4801,37.906075650000005,0.0,34.88736666666664,0.09971449749999997,37.906075650000005,honest,hide_information,13.484918983333362
4802,37.939125374999996,0.0,35.248199999999976,0.08208543846249988,28.49337085,honest,honest,0.0
4803,38.46416635,0.0,36.48286666666674,0.10198808500000012,32.367933042125024,honest,hide_information,6.82992637545831
4804,72.82314305,0.7961556666666667,38.17166666666673,0.05,62.94540689999998,honest,honest,23.977584566666586
4805,107.63000645,25.851655333333333,24.58529999999999,0.05,107.63000645,honest,honest,57.19305111666667
4806,136.29603435,222.77017800000024,36.67046666666668,0.2875,136.29603435,honest,honest,0.0
4807,138.27384535,568.8187663333322,32.67210000000005,0.2875,93.14884534999999,hide_information,honest,0.0
4808,111.25656749999999,1407.1451020000009,14.779233333333352,0.2875,66.13156749999999,hide_information,honest,0.0
4809,126.055309975,2015.6826853333296,25.5588000000001,0.2875,80.930309975,hide_information,honest,0.0
4810,134.837831425,2339.8277586666627,9.373733333333329,0.2875,89.71283142499999,hide_information,honest,0.0
4811,141.6224831,2264.851681000006,20.655899999999946,0.2875,96.49748310000001,hide_information,honest,0.0
4812,120.404415625,2622.553878666665,10.03046666666666,0.2875,75.279415625,hide_information,honest,0.0
4813,120.170684475,2599.5414856666634,7.444166666666665,0.2875,75.045684475,hide_information,honest,0.0
4814,119.355312075,2911.579433999992,11.967299999999986,0.2875,74.230312075,hide_information,honest,0.0
4815,139.7529189,2432.125028999994,10.018133333333358,0.2875,94.6279189,hide_information,honest,0.0
4816,141.152213125,2622.9015526666703,11.088433333333292,0.2875,96.027213125,hide_information,honest,0.0
4817,141.531023475,2576.743364666664,14.815200000000004,0.2875,96.40602347500001,hide_information,honest,0.0
4818,115.846659875,1804.092012333332,8.826166666666671,0.2875,70.721659875,hide_information,honest,0.0
4819,114.12570705,1329.6921126666698,16.378366666666665,0.2875,69.00070705,honest,honest,0.0
4820,113.49736755,708.5669729999988,10.1203666666667,0.2875,68.37236755,honest,honest,0.0
4821,108.0420934,209.5816963333336,11.27033333333336,0.2875,62.9170934,honest,honest,0.0
4822,103.726635425,13.727485666666649,13.932433333333329,0.05,58.601635425,honest,honest,30.94171642500002
4823,56.73548985,11.36142133333333,11.15333333333332,0.05,56.73548985,honest,honest,34.220735183333346
4824,37.481170675,0.0,17.232833333333343,0.05,37.481170675,honest,honest,20.24833734166666
4825,37.532096925,0.0891666666666666,17.643233333333345,0.05,37.532096925,honest,honest,19.799696924999985
4826,37.581003375,0.0,18.35720000000009,0.05,37.581003375,honest,honest,19.22380337499991
4827,39.5581099,0.0,16.666533333333334,0.05,39.5581099,honest,honest,22.891576566666664
4828,55.9978792,0.0,16.68580000000005,0.05,55.9978792,hide_information,honest,39.31207919999995
4829,87.118443075,1.1203,16.028833333333317,0.05,87.118443075,honest,honest,69.96930974166668
4830,107.75800585,38.30029866666668,12.661500000000018,0.05,107.75800585,honest,honest,56.79620718333331
4831,114.94700265,371.0567873333332,10.61863333333332,0.2875,114.94700265,honest,honest,0.0
4832,99.40259025,763.739203333333,11.048799999999988,0.2875,54.27759025,honest,honest,0.0
4833,122.87591015000001,1205.7929693333351,14.229833333333287,0.2875,77.75091015000001,honest,honest,0.0
4834,130.23153405,3059.1211400000125,12.71783333333336,0.2875,85.10653405,honest,honest,0.0
4835,135.94905135,2969.038019,10.48619999999998,0.2875,90.82405134999999,honest,honest,0.0
4836,114.47131392499999,3672.979749333332,9.58223333333332,0.2875,69.34631392499999,honest,honest,0.0
4837,109.9161284,3389.0462899999934,10.097533333333349,0.2875,64.7911284,hide_information,honest,0.0
4838,108.88673015,3632.646437999989,10.654799999999987,0.2875,63.761730150000005,hide_information,honest,0.0
4839,133.27190975000002,5889.563346666643,11.776066666666678,0.2875,88.14690975000002,hide_information,honest,0.0
4840,137.33688545,4126.401033333325,10.417533333333338,0.2875,92.21188545000001,hide_information,honest,0.0
4841,141.53597952500002,2703.245344000009,11.802666666666688,0.2875,96.41097952500002,honest,honest,0.0
4842,116.03721184999999,2294.5626629999933,15.99530000000001,0.2875,70.91221184999999,honest,honest,0.0
4843,113.622603525,2346.4434786666693,14.627066666666666,0.2875,68.497603525,honest,honest,0.0
4844,113.1854963,980.9087686666668,15.53146666666666,0.2875,68.0604963,honest,honest,0.0
4845,107.574802125,412.6753103333337,13.308733333333327,0.2875,62.449802125000005,honest,honest,0.0
4846,104.05248605,28.34912999999997,14.293566666666612,0.05,58.92748605,honest,honest,16.28478938333342
4847,56.72250005000001,8.885022333333332,14.133366666666664,0.05,56.72250005000001,honest,honest,33.70411105000001
4848,37.483040824999996,0.0,11.834099999999946,0.06686359249999993,37.483040824999996,honest,hide_information,29.199170825000035
4849,37.543079375000005,0.0081,11.937766666666636,0.06701131749999996,34.33899680000002,honest,hide_information,25.974460133333373
4850,37.524257575,0.0081,11.777166666666677,0.06678246250000001,34.29210725000001,honest,hide_information,26.039990583333335
4851,37.9243808,0.0081,10.786500000000006,0.06537076250000001,34.735712925,honest,hide_information,27.177062924999998
4852,54.2543303,2.6609333333333334,9.787833333333348,0.05,51.333885425,honest,honest,38.88511875833332
4853,86.30645252500001,0.7683666666666666,9.023433333333356,0.05,86.30645252500001,honest,honest,76.51465252499999
4854,106.38892245,53.471699666666666,8.293700000000007,0.05,106.38892245,honest,honest,44.62352278333332
4855,113.669010125,137.72313366666728,9.93743333333332,0.2114598951562529,113.669010125,honest,honest,0.0
4856,100.71941100000001,455.9486720000008,7.399033333333317,0.2875,70.04203092031196,honest,honest,0.0
4857,123.580666025,1153.6723683333323,6.954833333333351,0.2875,78.455666025,honest,honest,0.0
4858,130.656107175,2691.221497666655,5.908700000000012,0.2875,85.53110717499999,honest,honest,0.0
4859,134.295012575,4210.350511666666,6.5124333333333375,0.2875,89.17001257499999,honest,honest,0.0
4860,115.20499505000001,5602.267447666693,5.436766666666645,0.2875,70.07999505000001,honest,honest,0.0
4861,114.390181375,6474.955445999969,3.946166666666668,0.2875,69.265181375,hide_information,honest,0.0
4862,114.277962075,6450.468477333369,7.083866666666673,0.2875,69.152962075,hide_information,honest,0.0
4863,135.4658304,3698.192422999983,5.245666666666652,0.2875,90.34083039999999,hide_information,honest,0.0
4864,135.796759125,949.0406993333312,3.9502666666666655,0.2875,90.671759125,hide_information,honest,0.0
4865,140.9635863,764.4448669999977,4.976233333333346,0.2875,95.8385863,honest,honest,0.0
4866,120.46410695,884.2340716666641,6.0608999999999815,0.2875,75.33910695,honest,honest,0.0
4867,113.96519825,778.1664603333331,15.287733333333325,0.2875,68.84019825,honest,honest,0.0
4868,113.01451665,391.4087346666664,14.58453333333333,0.2875,67.88951665,honest,honest,0.0
4869,109.115254525,80.03887633333353,18.329199999999947,0.213294653589584,63.990254525,honest,honest,0.0
4870,103.450750325,3.871155333333333,28.955500000000047,0.05,72.42476614297904,honest,honest,39.59811080964566
4871,56.67803365,4.311722333333333,30.315333333333346,0.05,56.67803365,honest,honest,22.050977983333325
4872,37.407469925,0.0,36.077500000000015,0.10141043750000003,37.407469925,honest,hide_information,12.153219924999991
4873,37.49830335,0.3755556666666667,42.5727333333333,0.12228535168124985,27.730320224999993,honest,honest,0.0
4874,37.5352818,0.0,45.79779999999989,0.15448449134232745,23.80106498056253,honest,honest,0.0
4875,37.981995149999996,0.0,53.1712333333335,0.21644613480728464,18.129941794957784,honest,honest,0.0
4876,54.416500375,0.0,57.59373333333317,0.21530949321565696,22.791734761615913,honest,honest,0.0
4877,86.33251005,3.119128,60.07546666666661,0.0892867195562968,54.92370633902517,honest,honest,0.0
4878,108.97227262499999,7.245089333333333,67.99696666666676,0.05,101.5077959093036,honest,honest,26.26573990930349
4879,116.32121120000001,346.21992266666626,69.7903333333334,0.2875,116.32121120000001,honest,honest,0.0
4880,92.717586225,867.3677203333343,72.30713333333341,0.2875,47.592586225000005,honest,honest,0.0
4881,119.3628592,1752.7096349999977,72.45480000000006,0.2875,74.2378592,honest,honest,0.0
4882,126.116946975,1784.1045383333349,72.73770000000036,0.2875,80.991946975,honest,honest,0.0
4883,126.74523934999999,2318.703200999998,73.28233333333353,0.2875,81.62023934999999,honest,honest,0.0
4884,103.3328352,2622.8673413333254,74.0133000000002,0.2875,58.207835200000005,honest,honest,0.0
4885,97.2660739,3073.4925959999846,68.73543333333356,0.2875,52.141073899999995,hide_information,honest,0.0
4886,96.19434902500001,4969.880559666651,67.93073333333335,0.2875,51.06934902500001,hide_information,honest,0.0
4887,123.88681905,5853.624135666667,66.76973333333336,0.2875,78.76181905,hide_information,honest,0.0
4888,130.73337825,4743.458398333351,65.65576666666647,0.2875,85.60837824999999,honest,honest,0.0
4889,135.42456057500002,3277.254618666652,56.9546666666666,0.2875,90.29956057500002,honest,honest,0.0
4890,114.616001725,1496.2836666666713,26.640833333333298,0.2875,69.491001725,honest,honest,0.0
4891,118.2977638,880.9924370000001,40.98846666666662,0.2875,73.1727638,honest,honest,0.0
4892,118.63485832500001,483.0835996666659,31.795099999999948,0.2875,73.50985832500001,honest,honest,0.0
4893,114.827413775,118.5246453333334,37.39619999999991,0.2875,69.702413775,honest,honest,0.0
4894,115.73445364999999,7.307027999999999,30.48556666666665,0.05,70.60945364999999,honest,honest,32.81685898333335
4895,63.303773525000004,1.640016666666667,29.718366666666743,0.05,63.303773525000004,honest,honest,31.945390191666593
4896,37.688862275,0.0,26.506800000000105,0.08777219000000015,37.688862275,honest,hide_information,19.134102274999925
4897,37.73344465,0.0,24.303733333333263,0.08463281999999991,30.556728549999974,honest,hide_information,13.544115216666693
4898,37.72846505,0.0,23.436699999999927,0.08339729749999991,31.148229250000014,honest,hide_information,14.742539250000068
4899,38.147846775,0.0,16.58003333333339,0.07362654750000008,31.802360250000014,honest,hide_information,20.19633691666664
4900,54.60398755,0.1484723333333333,12.343833333333338,0.05,50.11494352499999,honest,honest,37.62263785833332
4901,87.63752755,6.867521999999999,9.992800000000004,0.05,87.63752755,honest,honest,70.77720554999999
4902,123.7805664,13.369844666666667,11.897433333333352,0.05,123.7805664,honest,honest,98.51328839999998
4903,129.380296425,160.64148800000018,16.17683333333335,0.27533061831458416,129.380296425,honest,honest,0.0
4904,109.76878905,451.8231993333325,16.73959999999998,0.2875,66.955971570229,honest,honest,0.0
4905,134.34841907499998,924.2065960000008,19.27583333333332,0.2875,89.22341907499998,honest,honest,0.0
