episode,solar_reward,wind_reward,total_reward,solar_q_mean,wind_q_mean,battery_soc_mean,grid_purchased_kwh,solar_honest,solar_hide,solar_deception,wind_honest,wind_hide,wind_deception
55,-27547.85019104698,19879.343835670563,-7668.506355376416,6.0095560174444875,10.142906088279615,0.5730638232382753,116260.70247219937,2942,3007,2810,3065,2876,2818
56,-33863.4292143175,19563.991714739932,-14299.437499577565,6.137129624789743,9.895124899514983,0.5727840322800517,116202.25535278257,2988,2909,2862,3110,2871,2778
57,-27011.413216003395,20073.969943655884,-6937.443272347511,6.042657948385209,9.913415049861412,0.5729959191321615,116247.82961185423,3030,2962,2767,3093,2893,2773
58,-34028.36936972877,19682.06977774609,-14346.299591982679,6.259083044961233,9.912585010579528,0.5731220190743089,116332.75985862061,2993,2936,2830,3004,2913,2842
59,-30108.11136708307,20000.059986187473,-10108.051380895598,6.423851105986515,10.06329824886213,0.5733351359827306,116432.88974398542,2961,3016,2782,3131,2786,2842
60,-25872.64588019759,19943.734809281243,-5928.911070916347,5.933203478789255,10.241243614437302,0.5730968833162419,116284.92907890961,2943,3044,2772,3009,2895,2855
61,-30334.77197599561,19677.272112415416,-10657.499863580193,6.299887142171437,10.035195858959339,0.573027626371618,116403.07850320416,3049,2971,2739,3060,2848,2851
62,-27362.391992002882,19976.67609446191,-7385.715897540973,6.100062481324527,10.411298546366131,0.5732786112139634,116479.38833944833,3047,2985,2727,3086,2906,2767
63,-27595.226895231986,19860.89746047368,-7734.329434758307,6.0774212501392055,9.919890879729321,0.5731893034505169,116349.2472654261,3068,2938,2753,3039,2906,2814
64,-31484.1735373964,19842.382632612214,-11641.790904784186,5.871390531195107,9.58256605595886,0.5741576147930921,116546.17439630898,3049,2869,2841,3002,2917,2840
65,-28358.644648351954,20239.964949918976,-8118.679698432978,6.282761379128398,9.466271505175207,0.5731383310303836,116258.32173707704,2974,2964,2821,3123,2879,2757
66,-32937.59202895381,20049.73900154739,-12887.853027406421,6.209203871438608,9.954700813581933,0.5735515034273649,116320.74399510013,3070,2913,2776,3078,2947,2734
67,-26907.63205725327,20172.093561194924,-6735.538496058347,5.695845888178417,9.970627658616332,0.5727804095646971,116302.28510158656,3088,2964,2707,3064,2889,2806
68,-29685.278063460046,19848.71461765592,-9836.563445804124,5.928024417978693,9.741195564445261,0.5717335114658615,116172.53336737196,3079,2911,2769,3070,2918,2771
69,-26564.35059377211,19598.31075529909,-6966.039838473018,6.227154613503147,9.800279324877406,0.5726364067883344,116187.70223601746,3049,2890,2820,3048,2856,2855
70,-29717.36629108316,19983.10646112474,-9734.25982995842,6.341865132948289,10.172588387968226,0.5722821709675718,116107.96386784737,3035,2978,2746,3052,2859,2848
71,-32802.873327370704,20186.80649009527,-12616.066837275433,6.18789407949722,10.12207628152499,0.5725389664283717,116291.48911675907,3034,2936,2789,3103,2896,2760
72,-29624.722174792558,20141.947732350367,-9482.77444244219,6.0833140630861955,10.038201266920145,0.5730658646134666,116333.94316256033,3114,2865,2780,3195,2831,2733
73,-32207.7720596879,19709.882031103945,-12497.890028583955,6.370454525414982,9.668071173947316,0.572153566022292,116142.35059475763,3024,2906,2829,3098,2793,2868
74,-28912.176685145434,19850.53227974044,-9061.644405404993,5.848626900252653,9.979085752335696,0.5733295533589368,116434.91222247371,3126,2926,2707,3047,2831,2881
75,-25889.643015686135,20180.364440808284,-5709.2785748778515,6.335374044607538,9.706336543414725,0.5733436380632704,116330.71800432252,3039,2981,2739,3077,2868,2814
76,-30487.360626391393,19566.510680289193,-10920.8499461022,6.099355751154027,9.728312381731106,0.5725115186470391,116328.95815971523,3041,2908,2810,3081,2837,2841
77,-26197.944479176374,20114.21833801593,-6083.726141160445,6.313227629534786,10.032076549967043,0.5732325977559618,116369.3087822644,2985,3081,2693,3129,2801,2829
78,-29000.068129476804,19911.457337318516,-9088.610792158288,5.87641738640648,10.385394598945561,0.5738237073653014,116254.039902707,3150,2890,2719,3073,2910,2776
79,-29137.510392429285,20118.17044058494,-9019.339951844344,6.334498970018165,9.946906071222532,0.5723639426082655,116160.99887658526,2977,2976,2806,3138,2800,2821
80,-28731.023468790976,20423.863565834436,-8307.15990295654,5.981718442750829,9.825095110235925,0.5734848337616872,116377.3450292539,3095,2942,2722,3089,2943,2727
81,-28423.649063669855,20372.682814759853,-8050.966248910001,5.915115397674604,9.865057324657123,0.5743542389446773,116439.6490269032,3027,2965,2767,3144,2905,2710
82,-28047.892262572677,19796.82153117121,-8251.070731401469,6.241514913158344,10.058709452485266,0.5725553892478722,116405.6291662887,3047,2949,2763,3044,2863,2852
83,-28071.62036930047,19854.769629540882,-8216.85073975959,5.9600956600263695,10.00085355108622,0.5736452623535411,116550.77053542151,3006,2934,2819,3059,2921,2779
84,-25905.78423109905,20086.258002348546,-5819.526228750503,6.27028788557873,9.7618986300761,0.572844754000315,116217.12432226288,3029,2925,2805,3161,2827,2771
85,-25924.983006836505,20216.888462362484,-5708.094544474021,6.185745013759075,9.95926538581441,0.5733278928506705,116402.73595278354,2951,3052,2756,3158,2802,2799
86,-29188.424739131697,19903.7689148749,-9284.655824256795,6.179797899917467,10.239529912310948,0.5734394235169009,116616.16120475346,3042,2949,2768,3166,2885,2708
87,-25552.995586542333,20025.88017522279,-5527.115411319544,6.311470581172432,9.83549831077835,0.5720932585331419,116208.73325306141,3134,2966,2659,3114,2875,2770
88,-30390.03761103104,19787.917960082374,-10602.119650948665,6.164818322357533,9.679268669273501,0.5729271505037686,116427.34259938475,2991,2995,2773,3067,2905,2787
89,-26112.427561167933,20046.34222316958,-6066.085337998353,6.501207724389109,9.811298489856412,0.5736156317378578,116508.48995962137,3098,2933,2728,3189,2820,2750
90,-23861.99784342638,19930.379867870477,-3931.6179755559024,6.159916354813138,9.747933910464305,0.5728832590975724,116259.59029695863,2995,2993,2771,3099,2895,2765
91,-24333.38220442284,20147.92830266211,-4185.453901760731,6.361688159138179,9.935745109985938,0.5741968323324819,116513.21341906638,3011,3058,2690,3102,2903,2754
92,-28729.868037293803,19694.71069052357,-9035.157346770233,6.059144998893592,9.641195091274303,0.572747627772634,116170.24026143971,3070,2947,2742,3088,2869,2802
93,-24833.95070576,20109.24371798906,-4724.70698777094,5.878555601753891,9.63351558284158,0.5731982431451287,116336.84666555525,3106,2999,2654,3046,2875,2838
94,-30453.88649283445,19884.37416385072,-10569.512328983728,5.690840812115573,9.9605128777789,0.573336371589997,116397.07855004266,3031,3028,2700,3138,2747,2874
95,-30657.73040834844,19915.883266272904,-10741.847142075538,5.855116320518703,9.883625040010346,0.5732191151152982,116535.40651787052,3074,2999,2686,3048,2908,2803
96,-21894.3698103832,20480.608436520044,-1413.7613738631553,5.761200409912703,9.76591958546866,0.5728938031502436,116432.1583532442,3059,3060,2640,3108,2876,2775
97,-24111.94939114152,20623.868594384527,-3488.0807967569926,6.3873148243760935,10.463062869336364,0.5741673119663194,116636.65745931036,3065,3054,2640,3172,2823,2764
98,-21213.04565393374,20246.374784891832,-966.6708690419073,6.532276840143399,10.262183504796258,0.5718596529228883,116210.13272412738,3036,3013,2710,3163,2817,2779
99,-27106.366644817463,20335.24138203799,-6771.125262779471,5.718082369729342,10.05394340132081,0.573111434362489,116341.55065887429,3107,2952,2700,3076,2910,2773
100,-28131.15447441639,20139.358165413585,-7991.796309002806,6.355272714855338,9.892491258463787,0.573934099150745,116505.15608597496,3015,3029,2715,3082,2953,2724
101,-30104.305422353802,20465.166593912196,-9639.138828441606,5.761852769611927,9.899299695752049,0.5730518124597096,116299.89146035719,3022,3041,2696,3193,2834,2732
102,-24972.352901145037,20351.31488499245,-4621.038016152586,6.335227185841591,10.2878843026234,0.5725899082830243,116569.59320346735,3029,3063,2667,3101,2853,2805
103,-23486.507083975146,20434.374270273165,-3052.132813701981,6.334237230019926,9.998338432118814,0.5731972053192081,116240.26157479835,3015,3012,2732,3175,2867,2717
104,-23854.361983498326,20333.12190708938,-3521.240076408947,5.954656146218634,9.780960769591987,0.5729307727721373,116349.24503097821,3042,3079,2638,3204,2801,2754
105,-27576.01021064542,20065.915566809017,-7510.094643836404,5.949154492629657,9.722901095999877,0.5738574490050166,116223.30264582403,3120,2902,2737,3171,2834,2754
106,-29053.560416592845,20240.560256041514,-8813.000160551332,6.430444303503773,9.915618349729291,0.572147828729251,116335.8391625574,3122,2963,2674,3141,2856,2762
107,-26282.20411792233,20564.669736870637,-5717.534381051693,5.9624057952675455,9.929645172590865,0.57313275137704,116390.61574953892,3059,3064,2636,3167,2889,2703
108,-26625.942508508368,20310.428723942117,-6315.51378456625,5.807175383826043,9.632918089439022,0.5733810455113628,116368.32991569478,2986,3036,2737,3162,2825,2772
109,-18273.67891934541,20585.582976023077,2311.9040566776675,5.888065676688141,9.703486858840181,0.5722428301203136,116295.21947616863,3133,3063,2563,3152,2834,2773
110,-26957.368317932403,20036.661572761594,-6920.70674517081,6.043780649532147,9.590493387921352,0.5736979023616454,116397.30168297645,3022,2992,2745,3111,2861,2787
111,-26816.787058260004,19960.695741934982,-6856.0913163250225,6.279589162669301,9.80075294951406,0.5727560095106186,116211.24996938044,3056,3004,2699,3287,2730,2742
112,-27665.257818580034,20458.327566927288,-7206.930251652746,5.8128414690065995,9.751708104592009,0.5734985748803815,116420.0176984759,3107,2927,2725,3199,2919,2641
113,-26883.644434968654,20244.37665846079,-6639.267776507862,5.8102138618596335,9.993452286854932,0.5726482896969656,116312.66220601977,3089,2935,2735,3138,2835,2786
114,-26713.00569588839,20312.442276964473,-6400.563418923917,5.642948607383951,10.38421636278299,0.5731120031904914,116388.19661349664,3106,2994,2659,3192,2822,2745
115,-26768.60447844472,20679.07993699905,-6089.5245414456695,6.025828447595569,10.095827401011556,0.574075093078698,116271.83844258027,3054,3012,2693,3257,2825,2677
116,-26780.35241249536,20393.339180629515,-6387.013231865843,6.185250616246289,9.827087316240526,0.5736459544520905,116338.8073442048,3075,2864,2820,3218,2835,2706
117,-23823.626189173723,20504.118143495296,-3319.508045678427,6.042676295000128,10.144363758842303,0.5730293928386383,116259.60220892896,3122,2997,2640,3214,2778,2767
118,-29851.77627503771,20512.940190304394,-9338.836084733317,5.946626787030964,10.277019507497432,0.5739430543075084,116514.02792755849,3062,3066,2631,3244,2804,2711
119,-22770.360458394505,20346.380397920384,-2423.9800604741213,6.510112793953649,9.88542744200526,0.5722720453133262,116337.1327490367,3083,3031,2645,3132,2867,2760
120,-25121.80856423414,20439.1109430035,-4682.69762123064,6.311838747567132,9.581503283338323,0.5730894449835096,116440.02209995358,2988,3084,2687,3242,2837,2680
121,-23124.605056274642,20145.81437211484,-2978.7906841598015,5.764194625792425,9.713645715867527,0.5728520777679884,116385.45949117717,3153,3002,2604,3175,2848,2736
122,-26148.18364312256,20443.632393493284,-5704.551249629276,6.299478315002923,9.744499297333602,0.5734003458787769,116404.03615555554,3043,3030,2686,3109,2930,2720
123,-21689.89471516286,20431.68410980849,-1258.2106053543685,6.221581380120068,9.81792896042557,0.5730097358935768,116241.34552276583,3076,3025,2658,3157,2854,2748
124,-24585.352037107044,20573.676729591418,-4011.6753075156266,6.125340411140772,9.732707259730214,0.5735776285561025,116316.67996337102,3057,3061,2641,3188,2898,2673
125,-26423.382283087572,20603.079244783115,-5820.303038304457,6.5627748456993835,9.693678470389122,0.5736999148572897,116360.90317579961,3127,2931,2701,3241,2829,2689
126,-27074.56129667209,20399.13708317196,-6675.42421350013,6.463087873170813,10.081275094598215,0.5728064939538193,116307.89866372736,3038,3033,2688,3189,2846,2724
127,-25209.695922162235,20495.652213093377,-4714.043709068857,5.558875488644102,9.988343709151113,0.5725540741391347,116223.30801991947,3123,3006,2630,3312,2748,2699
128,-21091.316338796405,20218.137106450697,-873.1792323457084,6.2216982596266925,10.00894269961927,0.5730290211871928,116311.89647399425,3180,2932,2647,3099,2923,2737
129,-22203.715674791118,20698.55323354,-1505.1624412511192,6.280733297126308,9.76227614733484,0.573125884930812,116318.63265770247,3137,3018,2604,3267,2843,2649
130,-26543.981023915887,20437.96051074659,-6106.0205131692965,5.721418975549486,9.693320416242555,0.5741032747740199,116482.54313075483,3139,2965,2655,3167,2891,2701
131,-24534.929240159046,20317.869874628977,-4217.059365530069,6.123914413581812,9.797857507435461,0.5728756510333536,116442.66716890725,3084,2997,2678,3161,2861,2737
132,-25753.07438964867,20367.64495280801,-5385.429436840663,6.11089069947122,9.765020747835045,0.5725771097022772,116233.26238787385,3098,2933,2728,3203,2856,2700
133,-27648.257663750876,20320.371123004697,-7327.886540746178,6.000433803880237,9.260138669765414,0.5732901010138117,116247.10112725708,3048,3052,2659,3196,2896,2667
134,-18324.715727487914,20639.316025494212,2314.6002980062985,5.773452348631396,9.630932596503886,0.5729639112235965,116332.94982633156,3257,2924,2578,3218,2849,2692
135,-22314.739233423163,20799.42643936574,-1515.3127940574232,6.017653089702638,9.979715757642396,0.5736294557744367,116533.45620801064,3063,2989,2707,3247,2868,2644
136,-26107.33765965367,20790.31318993642,-5317.024469717249,5.683956449476306,9.603000696742482,0.5722706296728545,116340.66088979783,3040,3053,2666,3293,2793,2673
137,-22620.780124802804,20502.136204934548,-2118.6439198682565,5.8925203315994015,9.907122438058824,0.572017146111809,116071.06345441526,3242,2924,2593,3230,2768,2761
138,-28822.623329278595,20422.985511098654,-8399.637818179941,6.1160335515760265,10.154414858128229,0.5717197064833126,116304.85731043747,3161,2934,2664,3181,2808,2770
139,-24071.272590544504,20237.14061480251,-3834.131975741995,5.776025845385439,9.583341890218092,0.5731138985194664,116259.86355722597,3213,2911,2635,3138,2894,2727
140,-25155.59645012854,20578.696699183503,-4576.899750945038,6.294197803241982,9.46243320653989,0.5735932642998954,116254.99070447519,3142,2969,2648,3241,2815,2703
141,-26733.825638894556,20533.215202752843,-6200.610436141713,5.612057799287619,10.420043003202686,0.571998149277721,115966.68092179636,3040,3068,2651,3248,2819,2692
142,-24198.304044294207,20492.73070069487,-3705.573343599339,5.964605938481093,10.15152628625468,0.5739051755144374,116533.38442469649,3098,2981,2680,3179,2835,2745
143,-25002.215722676112,20805.33177637222,-4196.883946303893,6.1353077133813905,10.123181317161455,0.5725757745171165,116129.37620373904,3182,2912,2665,3308,2758,2693
144,-23539.061181241646,20305.68539288912,-3233.375788352525,6.065544062137644,9.710015121922096,0.5743638969532838,116585.76091156674,3077,3053,2629,3144,2908,2707
145,-23186.561418554225,20367.496272156728,-2819.0651463974973,6.116585562071483,9.996909718017735,0.5736378094239993,116367.9105874892,3114,3040,2605,3310,2773,2676
146,-21078.903190195007,20459.254845158048,-619.6483450369597,6.112086212778037,9.883663191410657,0.5725900544449618,116253.22328062361,3126,3033,2600,3275,2795,2689
147,-26189.953658164697,20275.24228382675,-5914.711374337949,6.083416404167597,9.67464479092663,0.5727485860693631,116410.5552967781,3078,3031,2650,3176,2879,2704
148,-23574.661193165815,20546.554119265566,-3028.10707390025,5.553613764926248,9.781947671225586,0.5731438178891597,116385.76135587697,3118,3019,2622,3234,2796,2729
149,-24836.630243540894,20656.610771103893,-4180.019472437001,5.807308207586082,9.839363528223366,0.5733319565398916,116541.92949005571,3165,3012,2582,3216,2904,2639
150,-23099.502943732667,20640.919262691867,-2458.5836810408,6.059715171529627,9.656144023771091,0.5729878492933731,116505.51050718092,3080,3144,2535,3217,2819,2723
151,-24572.724121870684,20661.382003438037,-3911.342118432647,5.868725739779941,9.479322611883461,0.5732157756814279,116427.18655205643,3061,3051,2647,3197,2945,2617
152,-24180.370992821896,20823.41494349917,-3356.9560493227254,6.010444705456417,9.913015977654476,0.5731341288226193,116358.5254041459,3074,3088,2597,3304,2883,2572
153,-19144.00835481016,20737.645224683347,1593.6368698731858,6.090012409585733,9.827742948792684,0.5740480052362202,116447.77073647921,3189,2982,2588,3195,2837,2727
154,-23267.74300387979,20871.663454633483,-2396.0795492463076,6.222776228723898,9.86487689130389,0.5729052128070103,116319.7729946175,3139,3043,2577,3251,2881,2627
155,-19226.80128205449,20745.112975981472,1518.3116939269821,6.1138246054653145,9.763183408220177,0.5727484451256406,116197.7504885515,3173,3045,2541,3226,2812,2721
156,-20644.29801907081,20239.763621394435,-404.5343976763761,5.723168292076826,9.526613858531114,0.573006101720964,116370.4039194044,3191,3022,2546,3296,2776,2687
157,-17801.627298331965,20783.602941185276,2981.975642853311,6.045691126497256,9.802102965588404,0.5724682678706543,116334.92125776806,3308,2927,2524,3290,2845,2624
158,-26537.55503147588,20401.33057201633,-6136.22445945955,5.777594155876139,9.64830762003042,0.5740658758246696,116199.93604996716,3068,3090,2601,3296,2792,2671
159,-20851.786526714048,20732.277400537536,-119.50912617651193,5.623218186347681,9.823710842369183,0.5735132298774782,116221.243476634,3028,3191,2540,3271,2869,2619
160,-23497.817060259724,20805.14642070939,-2692.670639550335,6.0953145864615195,10.136361133361431,0.5730736852266141,116227.65054554061,3255,2943,2561,3277,2817,2665
161,-20620.364526803547,20452.64687973698,-167.7176470665654,5.574065440580411,9.786210467853952,0.5733902088808382,116448.89300241634,3143,2983,2633,3254,2813,2692
162,-24577.88120021213,20612.262406127684,-3965.6187940844466,6.2201465559254485,9.984259808418226,0.5731336843620034,116347.94879301416,3126,3058,2575,3284,2829,2646
163,-23295.446330904953,20871.10346636275,-2424.3428645422027,5.727766952258462,10.193678016981893,0.5730358229279191,116224.35235004462,3109,3048,2602,3347,2730,2682
164,-25457.95462956462,20675.64186534608,-4782.312764218543,5.833809418356119,9.841957846936939,0.5728355939330086,116509.8867466537,3108,3055,2596,3168,2901,2690
165,-21263.220945964495,20907.689488332846,-355.53145763164866,5.7056698837190725,10.12520571454589,0.5719853119210203,115994.49120985184,3108,3033,2618,3331,2755,2673
166,-21703.382604627568,20864.4044305461,-838.9781740814688,5.912733653965944,10.005733953589408,0.5731432130147084,116383.1127274273,3079,3095,2585,3251,2877,2631
167,-23957.081896153144,20592.418900149143,-3364.662996004001,6.02102480278531,10.11638608056925,0.5728745248164026,116267.55301287235,3143,3029,2587,3271,2790,2698
168,-26410.222528703336,20702.012803562633,-5708.209725140703,5.976939822086525,9.7307060389687,0.5730148505387791,116389.62961184108,3201,2950,2608,3241,2842,2676
169,-24168.812552908712,20774.834150018225,-3393.978402890487,5.689029139338885,10.131089515144968,0.5723207144304475,116160.99103779678,3148,3008,2603,3410,2645,2704
170,-19336.01033322224,20847.677787784887,1511.6674545626483,6.136802226701848,9.849583121689266,0.5733144798007854,116361.14028624214,3172,3107,2480,3327,2720,2712
171,-18302.127530595888,21019.140593040673,2717.0130624447847,6.002524810533254,9.817215540162543,0.5723172954012228,116202.3221891985,3192,2999,2568,3306,2803,2650
172,-21973.324245977383,21063.577384613065,-909.7468613643177,5.631026533548683,9.827118335570358,0.5730866841095327,116389.64736572509,3130,3104,2525,3303,2850,2606
173,-23147.60720635086,20959.745991967295,-2187.861214383567,5.566842690971677,9.489164859014412,0.5733361761638842,116298.20779958475,3131,3115,2513,3366,2724,2669
174,-20690.665185763297,20569.67995646895,-120.98522929434694,5.901877657935678,9.839913683754116,0.5723163089614555,116194.99779317711,3264,2959,2536,3309,2738,2712
