hour,demand,solar_prod,wind_prod,battery_soc,effective_demand,solar_strategy,wind_strategy,grid_purchased
8142,96.02128985,0.0,43.48353333333341,0.11196403500000011,84.29644305000002,deception,hide_information,53.85796971666663
8143,109.399834675,0.0,50.82906666666657,0.12243141999999986,97.62666802499997,deception,hide_information,62.04632135833337
8144,104.11768355,3.5684443333333333,55.21880000000021,0.12868679000000033,90.35571375000002,deception,hide_information,48.13410941666655
8145,85.402563375,1.3740333333333332,62.10063333333338,0.13849340250000008,70.45207327499995,deception,hide_information,25.607596608333253
8146,104.12641387500001,2.969666333333333,72.79483333333314,0.15373263749999974,87.3126674,deception,hide_information,33.38661773333346
8147,106.053538425,3.825566,74.41529999999982,0.15604180249999972,86.34433730000005,deception,hide_information,30.42806130000018
8148,104.250060925,1.8543553333333336,76.66959999999972,0.1592541799999996,84.10211845000006,deception,hide_information,28.57904311666693
8149,85.440358175,5.103644333333333,76.25613333333344,0.15866499000000017,64.68206397500008,deception,hide_information,6.199126308333341
8150,85.4430157,1.865033333333333,74.45533333333339,0.15609885000000007,64.79666759999998,deception,hide_information,10.812900933333275
8151,85.412867675,1.0427333333333333,63.4952,0.14048066000000003,65.254086175,deception,hide_information,19.76471284166667
8152,111.91952049999999,0.2046333333333333,62.4450333333334,0.1389841725000001,94.72819509999998,deception,hide_information,50.81203843333327
8153,114.579951475,0.2162,55.97803333333331,0.050308085000000016,97.67295869999998,hide_information,honest,41.543585366666676
8154,114.597154825,0.1913666666666666,60.01203333333332,0.05027269749999999,114.538618675,hide_information,honest,54.392628675000005
8155,96.2056595,0.1805556666666666,67.40453333333332,0.05025729182499999,96.153846975,hide_information,honest,28.622924675000007
8156,96.16036737499999,0.0,71.64500000000001,0.05,96.11148192825,hide_information,honest,24.46648192824999
8157,95.98661570000002,3.074333333333333,70.40276666666668,0.05438092499999997,95.98661570000002,hide_information,honest,23.4318157
8158,95.714750625,0.0474,65.84206666666653,0.05006754499999998,94.882374875,hide_information,honest,29.00712820833347
8159,97.7391163,2.0749223333333333,61.64166666666672,0.052956764325,97.72628275000001,hide_information,honest,34.632170449999954
8160,55.838829375,0.0,69.18149999999984,0.1485836374999998,55.27704415325,deception,hide_information,6.849994153250115
8161,36.569858775,0.0,73.51410000000007,0.2875,17.838967650000036,hide_information,hide_information,0.0
8162,36.612489275,0.0,71.80136666666682,0.33230268802631574,0.0,hide_information,hide_information,0.0
8163,36.641569875,1.0977666666666666,71.56923333333305,0.37695232026315784,0.0,hide_information,hide_information,0.0
8164,37.016820975,0.0,71.53226666666652,0.41962694671052625,0.0,hide_information,hide_information,0.0
8165,56.10559365,0.0,72.10623333333332,0.39396905197368415,6.105593650000003,hide_information,hide_information,0.0
8166,96.00789055,0.0,72.93893333333335,0.2587336104576755,46.00789055,deception,hide_information,0.0
8167,109.38659100000001,0.6123999999999999,71.50406666666667,0.15189329499999998,69.72720501304167,deception,hide_information,19.061958346375
8168,104.1056381,7.440866666666666,71.6650666666667,0.15212272000000004,84.74591205,deception,hide_information,27.139498716666644
8169,85.39181905,19.6151,72.38619999999997,0.18110185249999997,65.98850224999998,hide_information,hide_information,1.5875922500000001
8170,104.116553625,17.087389,77.86986666666662,0.185314089325,79.20720165,hide_information,hide_information,12.737122683333368
8171,106.05088504999999,136.537677666667,77.15373333333326,0.2875,80.34120807824999,honest,hide_information,0.0
8172,104.2519008,386.7007539999995,68.91936666666663,0.2875,59.1269008,honest,hide_information,0.0
8173,85.43768139999999,351.47922133333327,64.30406666666661,0.2875,40.31268139999999,honest,honest,0.0
8174,85.43916984999998,333.5318973333332,60.77663333333323,0.2875,40.314169849999985,honest,honest,0.0
8175,85.40947862499999,90.3907536666669,63.74426666666666,0.2875,40.28447862499999,honest,honest,0.0
8176,111.913408425,16.596522,38.378466666666775,0.1283393588500002,66.788408425,hide_information,hide_information,28.305916358333263
8177,114.581189875,10.29489933333333,27.832766666666696,0.05,99.69671169349996,honest,honest,61.56904569349994
8178,114.597493025,9.652511333333331,23.558800000000023,0.06375482865000001,114.597493025,hide_information,honest,84.28193509166665
8179,96.20215764999999,1.0715776666666668,17.234166666666717,0.051526998175000005,93.58874020649999,hide_information,honest,75.6044691731666
8180,96.15642,5.848366666666667,19.381699999999984,0.0583339225,95.86629034674999,hide_information,honest,72.39073368008334
8181,95.984053675,0.2572333333333333,15.9891,0.0503665575,94.4006084,hide_information,honest,78.23144506666667
8182,95.71478400000001,0.0661666666666666,16.12293333333331,0.05009428750000001,95.645138075,hide_information,honest,79.47588807500003
8183,97.74094124999999,0.0580666666666666,15.531633333333296,0.050082745,97.72302662499999,hide_information,honest,82.15074662500002
8184,55.844308500000004,0.0,14.520766666666653,0.05,55.82858695,hide_information,honest,41.30782028333335
8185,36.586509525,0.0,18.244066666666733,0.05,36.586509525,deception,honest,18.342442858333264
8186,36.639643825,0.0,20.00909999999996,0.05,36.639643825,deception,honest,16.63054382500004
8187,36.67584945,0.0,19.225000000000044,0.05,36.67584945,deception,honest,17.450849449999957
8188,38.34597955,0.0,22.831133333333373,0.05,38.34597955,deception,honest,15.51484621666663
8189,57.4124981,0.0846,29.16766666666669,0.050120555,57.4124981,hide_information,honest,28.18561143333331
8190,96.6077263,0.0846,15.557766666666677,0.050120555000000004,96.58482085,hide_information,honest,80.96783418333332
8191,109.434878175,0.0,13.82220000000002,0.05,109.411972725,hide_information,honest,95.58977272499997
8192,104.154824525,3.0161446666666665,13.276533333333385,0.05429800615000001,104.154824525,hide_information,honest,88.76698992499995
8193,85.43417695000001,30.857422333333336,17.310866666666662,0.05,84.6175557815,honest,deception,36.4492667815
8194,104.17441480000001,19.58959,14.36036666666666,0.07791516575000001,104.17441480000001,hide_information,deception,76.10133513333335
8195,106.08069495000001,100.10267200000014,8.827933333333313,0.08873051141020888,100.77681345750001,honest,honest,0.0
8196,104.286507,628.8038333333326,12.220499999999998,0.2875,96.92770983206032,honest,deception,3.666150000000002
8197,85.45395060000001,658.6783553333328,13.911266666666664,0.2875,40.32895060000001,honest,honest,0.0
8198,85.42501355,456.7890666666658,13.34830000000003,0.2875,40.30001355,honest,honest,0.0
8199,85.38763995,202.8103223333337,19.73336666666664,0.2875,40.26263994999999,honest,honest,0.0
8200,111.8940927,18.98291133333333,20.712999999999923,0.07705064865000003,66.7690927,hide_information,deception,32.76805476666675
8201,114.5493336,2.6658500000000003,22.250500000000045,0.05379883624999999,109.4097103565,hide_information,honest,85.29311535649995
8202,114.565605925,12.561533333333331,47.90379999999996,0.05,113.8438270375,honest,honest,53.378493704166715
8203,95.816685675,9.079955666666669,36.6017333333334,0.06293893682500003,95.816685675,hide_information,honest,52.85898337499994
8204,95.79291375,2.050311333333333,37.58416666666663,0.05292169365,93.33451575324999,hide_information,honest,54.31513115325002
8205,95.697265875,0.0,40.64006666666657,0.05,95.1421440815,hide_information,honest,54.50207741483344
8206,95.68297795,0.1149,63.1095666666666,0.050163732499999995,95.68297795,hide_information,honest,32.49298128333339
8207,97.70918467499999,0.0102,42.29766666666664,0.05001453499999999,97.67807549999999,hide_information,honest,55.37326883333335
8208,55.80196965,0.0,45.47156666666661,0.05,55.799208,hide_information,honest,10.32764133333339
8209,36.51484335,0.0,44.19649999999988,0.08648786908749943,36.51484335,deception,honest,0.0
8210,36.550767225,0.0,40.30069999999992,0.10742849749999989,29.61807209837511,hide_information,hide_information,1.4075820983751655
8211,36.58293315,0.0,26.3374666666667,0.05316325319791671,25.671518625000026,hide_information,honest,0.0
