datetime;generacion_mwh;precio_base_eur_mwh;multiplicador;precio_eur_mwh
2025-01-01T00:00:00+01:00;4.0;182.79;1.3;237.627
2025-01-01T01:00:00+01:00;4.0;183.19;1.3;238.147
2025-01-01T02:00:00+01:00;4.0;188.74;1.3;245.362
2025-01-01T03:00:00+01:00;4.0;187.77;1.3;244.101
2025-01-01T04:00:00+01:00;4.0;180.19;1.3;234.247
2025-01-01T05:00:00+01:00;4.0;172.3;1.3;223.99
2025-01-01T06:00:00+01:00;4.0;171.28;1.3;222.664
2025-01-01T07:00:00+01:00;4.0;167.9;1.3;218.27
2025-01-01T08:00:00+01:00;114.083;165.98;1.295;214.937
2025-01-01T09:00:00+01:00;2710.417;423.15;1.1691;494.709
2025-01-01T10:00:00+01:00;8065.75;74.95;0.9095;68.17
2025-01-01T11:00:00+01:00;10777.667;49.75;0.7781;38.71
2025-01-01T12:00:00+01:00;11348.0;45.81;0.7504;34.378
2025-01-01T13:00:00+01:00;11062.25;51.57;0.7643;39.415
2025-01-01T14:00:00+01:00;10667.0;41.73;0.7835;32.694
2025-01-01T15:00:00+01:00;9982.083;29.12;0.8167;23.781
2025-01-01T16:00:00+01:00;7405.833;149.06;0.9415;140.343
2025-01-01T17:00:00+01:00;2167.667;272.86;1.1954;326.182
2025-01-01T18:00:00+01:00;56.333;191.18;1.2978;248.105
2025-01-01T19:00:00+01:00;6.083;191.57;1.3;249.041
2025-01-01T20:00:00+01:00;5.0;194.05;1.3;252.265
2025-01-01T21:00:00+01:00;5.333;195.87;1.3;254.631
2025-01-01T22:00:00+01:00;5.0;193.01;1.3;250.913
2025-01-01T23:00:00+01:00;5.0;181.25;1.3;235.625
2025-01-02T00:00:00+01:00;4.917;168.49;1.3;219.037
2025-01-02T01:00:00+01:00;5.0;156.03;1.3;202.839
2025-01-02T02:00:00+01:00;4.5;141.68;1.3;184.184
2025-01-02T03:00:00+01:00;4.0;142.58;1.3;185.354
2025-01-02T04:00:00+01:00;4.0;142.57;1.3;185.341
2025-01-02T05:00:00+01:00;4.0;140.71;1.3;182.923
2025-01-02T06:00:00+01:00;4.0;161.73;1.3;210.249
2025-01-02T07:00:00+01:00;4.583;168.18;1.3;218.634
2025-01-02T08:00:00+01:00;149.25;201.94;1.2933;261.159
2025-01-02T09:00:00+01:00;3463.25;200.46;1.1326;227.045
2025-01-02T10:00:00+01:00;9577.667;241.16;0.8363;201.671
2025-01-02T11:00:00+01:00;12274.25;238.54;0.7056;168.302
2025-01-02T12:00:00+01:00;12806.0;235.88;0.6798;160.346
2025-01-02T13:00:00+01:00;12819.583;226.46;0.6791;153.793
2025-01-02T14:00:00+01:00;13164.75;167.45;0.6624;110.917
2025-01-02T15:00:00+01:00;12723.333;175.3;0.6838;119.867
2025-01-02T16:00:00+01:00;9292.417;186.57;0.8501;158.599
2025-01-02T17:00:00+01:00;2687.333;199.7;1.1702;233.695
2025-01-02T18:00:00+01:00;84.333;274.4;1.2964;355.731
2025-01-02T19:00:00+01:00;30.75;277.24;1.299;360.133
2025-01-02T20:00:00+01:00;29.333;278.06;1.2991;361.217
2025-01-02T21:00:00+01:00;29.0;274.91;1.2991;357.13
2025-01-02T22:00:00+01:00;24.333;203.8;1.2993;264.798
2025-01-02T23:00:00+01:00;22.0;190.99;1.2994;248.176
2025-01-03T00:00:00+01:00;22.0;154.55;1.2994;200.825
2025-01-03T01:00:00+01:00;22.0;141.34;1.2994;183.66
2025-01-03T02:00:00+01:00;22.0;134.85;1.2994;175.227
2025-01-03T03:00:00+01:00;22.0;131.54;1.2994;170.925
2025-01-03T04:00:00+01:00;22.333;126.83;1.2994;164.803
2025-01-03T05:00:00+01:00;22.0;129.22;1.2994;167.911
2025-01-03T06:00:00+01:00;22.0;137.41;1.2994;178.553
2025-01-03T07:00:00+01:00;22.0;156.63;1.2994;203.528
2025-01-03T08:00:00+01:00;182.167;193.6;1.2917;250.064
2025-01-03T09:00:00+01:00;2964.5;190.66;1.1568;220.555
2025-01-03T10:00:00+01:00;7980.083;251.38;0.9137;229.683
2025-01-03T11:00:00+01:00;10571.917;240.31;0.7881;189.379
2025-01-03T12:00:00+01:00;11441.417;227.16;0.7459;169.443
2025-01-03T13:00:00+01:00;10975.583;218.51;0.7685;167.924
2025-01-03T14:00:00+01:00;10266.167;152.51;0.8029;122.448
2025-01-03T15:00:00+01:00;8913.417;158.29;0.8685;137.467
2025-01-03T16:00:00+01:00;6118.333;176.3;1.0039;176.993
2025-01-03T17:00:00+01:00;1559.667;198.42;1.2249;243.042
2025-01-03T18:00:00+01:00;53.25;269.73;1.2979;350.084
2025-01-03T19:00:00+01:00;4.333;271.39;1.3;352.807
2025-01-03T20:00:00+01:00;4.917;271.65;1.3;353.145
2025-01-03T21:00:00+01:00;4.167;270.22;1.3;351.286
2025-01-03T22:00:00+01:00;4.0;201.14;1.3;261.482
2025-01-03T23:00:00+01:00;4.0;193.38;1.3;251.394
2025-01-04T00:00:00+01:00;4.0;146.27;1.3;190.151
2025-01-04T01:00:00+01:00;4.0;140.41;1.3;182.533
2025-01-04T02:00:00+01:00;4.0;138.09;1.3;179.517
2025-01-04T03:00:00+01:00;4.0;133.71;1.3;173.823
2025-01-04T04:00:00+01:00;4.0;137.16;1.3;178.308
2025-01-04T05:00:00+01:00;4.0;144.93;1.3;188.409
2025-01-04T06:00:00+01:00;4.0;151.3;1.3;196.69
2025-01-04T07:00:00+01:00;4.0;154.36;1.3;200.668
2025-01-04T08:00:00+01:00;114.083;161.36;1.295;208.954
2025-01-04T09:00:00+01:00;2081.167;167.27;1.1996;200.659
2025-01-04T10:00:00+01:00;6292.583;150.93;0.9955;150.248
2025-01-04T11:00:00+01:00;9471.333;128.07;0.8414;107.759
2025-01-04T12:00:00+01:00;10649.5;107.62;0.7843;84.407
2025-01-04T13:00:00+01:00;11088.833;107.13;0.763;81.741
2025-01-04T14:00:00+01:00;10539.917;115.03;0.7896;90.829
2025-01-04T15:00:00+01:00;9290.083;127.85;0.8502;108.697
2025-01-04T16:00:00+01:00;5554.333;157.85;1.0313;162.785
2025-01-04T17:00:00+01:00;1285.167;174.48;1.2382;216.04
2025-01-04T18:00:00+01:00;45.667;177.56;1.2983;230.521
2025-01-04T19:00:00+01:00;5.333;169.41;1.3;220.233
2025-01-04T20:00:00+01:00;5.0;158.93;1.3;206.609
2025-01-04T21:00:00+01:00;5.0;154.39;1.3;200.707
2025-01-04T22:00:00+01:00;5.0;150.45;1.3;195.585
2025-01-04T23:00:00+01:00;5.0;143.83;1.3;186.979
2025-01-05T00:00:00+01:00;5.0;162.02;1.3;210.626
2025-01-05T01:00:00+01:00;5.0;131.5;1.3;170.95
2025-01-05T02:00:00+01:00;5.0;127.95;1.3;166.335
2025-01-05T03:00:00+01:00;5.0;110.13;1.3;143.169
2025-01-05T04:00:00+01:00;5.0;107.35;1.3;139.555
2025-01-05T05:00:00+01:00;5.0;98.8;1.3;128.44
2025-01-05T06:00:00+01:00;5.0;94.34;1.3;122.642
2025-01-05T07:00:00+01:00;5.0;103.38;1.3;134.394
2025-01-05T08:00:00+01:00;100.25;107.73;1.2956;139.578
2025-01-05T09:00:00+01:00;1574.333;163.73;1.2242;200.434
2025-01-05T10:00:00+01:00;4397.417;114.5;1.0873;124.501
2025-01-05T11:00:00+01:00;6056.417;89.66;1.0069;90.281
2025-01-05T12:00:00+01:00;7007.667;84.88;0.9608;81.555
2025-01-05T13:00:00+01:00;6655.083;73.92;0.9779;72.287
2025-01-05T14:00:00+01:00;5355.917;67.87;1.0409;70.645
2025-01-05T15:00:00+01:00;3754.667;68.85;1.1185;77.008
2025-01-05T16:00:00+01:00;1785.5;102.96;1.2139;124.987
2025-01-05T17:00:00+01:00;519.0;106.52;1.2753;135.848
2025-01-05T18:00:00+01:00;36.5;109.12;1.2987;141.716
2025-01-05T19:00:00+01:00;10.0;107.45;1.3;139.685
2025-01-05T20:00:00+01:00;10.0;107.74;1.3;140.062
2025-01-05T21:00:00+01:00;10.0;115.39;1.3;150.007
2025-01-05T22:00:00+01:00;10.0;103.82;1.3;134.966
2025-01-05T23:00:00+01:00;10.0;85.27;1.3;110.851
2025-01-06T00:00:00+01:00;10.0;68.86;1.3;89.518
2025-01-06T01:00:00+01:00;10.0;66.4;1.3;86.32
2025-01-06T02:00:00+01:00;10.0;64.84;1.3;84.292
2025-01-06T03:00:00+01:00;10.0;64.11;1.3;83.343
2025-01-06T04:00:00+01:00;10.0;65.35;1.3;84.955
2025-01-06T05:00:00+01:00;10.0;68.88;1.3;89.544
2025-01-06T06:00:00+01:00;10.0;74.0;1.3;96.2
2025-01-06T07:00:00+01:00;10.0;102.68;1.3;133.484
2025-01-06T08:00:00+01:00;75.583;120.79;1.2968;156.643
2025-01-06T09:00:00+01:00;1347.583;120.01;1.2352;148.232
2025-01-06T10:00:00+01:00;4674.75;95.09;1.0739;102.117
2025-01-06T11:00:00+01:00;6846.667;80.21;0.9686;77.694
2025-01-06T12:00:00+01:00;8413.5;72.3;0.8927;64.541
2025-01-06T13:00:00+01:00;8810.167;62.79;0.8735;54.844
2025-01-06T14:00:00+01:00;8505.5;51.55;0.8882;45.788
2025-01-06T15:00:00+01:00;8411.083;52.4;0.8928;46.783
2025-01-06T16:00:00+01:00;6495.25;92.05;0.9857;90.73
2025-01-06T17:00:00+01:00;2336.333;125.12;1.1872;148.548
2025-01-06T18:00:00+01:00;89.333;145.4;1.2962;188.461
2025-01-06T19:00:00+01:00;11.667;165.64;1.2999;215.319
2025-01-06T20:00:00+01:00;11.0;172.99;1.3;224.879
2025-01-06T21:00:00+01:00;11.0;179.23;1.3;232.99
2025-01-06T22:00:00+01:00;11.0;166.0;1.3;215.792
2025-01-06T23:00:00+01:00;10.167;148.48;1.3;193.023
2025-01-07T00:00:00+01:00;10.0;119.0;1.3;154.7
2025-01-07T01:00:00+01:00;10.0;112.42;1.3;146.146
2025-01-07T02:00:00+01:00;10.0;102.52;1.3;133.276
2025-01-07T03:00:00+01:00;10.0;89.89;1.3;116.857
2025-01-07T04:00:00+01:00;10.0;68.41;1.3;88.933
2025-01-07T05:00:00+01:00;10.0;87.74;1.3;114.062
2025-01-07T06:00:00+01:00;10.0;113.05;1.3;146.965
2025-01-07T07:00:00+01:00;10.0;139.07;1.3;180.791
2025-01-07T08:00:00+01:00;167.167;178.46;1.2924;230.639
2025-01-07T09:00:00+01:00;3266.083;169.78;1.1422;193.919
2025-01-07T10:00:00+01:00;8335.583;222.04;0.8965;199.05
2025-01-07T11:00:00+01:00;10938.0;199.57;0.7703;153.733
2025-01-07T12:00:00+01:00;11298.333;194.0;0.7529;146.054
2025-01-07T13:00:00+01:00;11071.167;192.3;0.7639;146.891
2025-01-07T14:00:00+01:00;10184.25;128.99;0.8069;104.076
2025-01-07T15:00:00+01:00;8275.833;145.48;0.8994;130.838
2025-01-07T16:00:00+01:00;5341.667;165.38;1.0416;172.255
2025-01-07T17:00:00+01:00;1560.333;180.41;1.2249;220.976
2025-01-07T18:00:00+01:00;95.75;259.25;1.2958;335.947
2025-01-07T19:00:00+01:00;35.417;254.15;1.2988;330.082
2025-01-07T20:00:00+01:00;30.667;241.98;1.299;314.332
2025-01-07T21:00:00+01:00;28.167;239.14;1.2991;310.671
2025-01-07T22:00:00+01:00;28.0;161.2;1.2991;209.419
2025-01-07T23:00:00+01:00;28.0;154.15;1.2991;200.261
2025-01-08T00:00:00+01:00;27.833;107.38;1.2991;139.501
2025-01-08T01:00:00+01:00;27.0;103.66;1.2992;134.673
2025-01-08T02:00:00+01:00;27.0;98.2;1.2992;127.579
2025-01-08T03:00:00+01:00;27.0;88.65;1.2992;115.172
2025-01-08T04:00:00+01:00;27.0;96.38;1.2992;125.215
2025-01-08T05:00:00+01:00;27.0;108.18;1.2992;140.545
2025-01-08T06:00:00+01:00;27.083;134.24;1.2992;174.401
2025-01-08T07:00:00+01:00;28.0;158.54;1.2991;205.964
2025-01-08T08:00:00+01:00;212.333;194.35;1.2902;250.749
2025-01-08T09:00:00+01:00;2779.333;188.89;1.1658;220.202
2025-01-08T10:00:00+01:00;6866.833;231.86;0.9676;224.359
2025-01-08T11:00:00+01:00;8432.75;227.96;0.8917;203.283
2025-01-08T12:00:00+01:00;8813.917;218.25;0.8733;190.592
2025-01-08T13:00:00+01:00;8679.167;208.43;0.8798;183.378
2025-01-08T14:00:00+01:00;7723.667;142.52;0.9261;131.99
2025-01-08T15:00:00+01:00;6442.75;145.21;0.9882;143.497
2025-01-08T16:00:00+01:00;3833.417;160.98;1.1147;179.441
2025-01-08T17:00:00+01:00;1114.25;167.62;1.2465;208.934
2025-01-08T18:00:00+01:00;77.417;244.1;1.2967;316.532
2025-01-08T19:00:00+01:00;32.0;255.03;1.2989;331.267
2025-01-08T20:00:00+01:00;32.833;248.29;1.2989;322.502
2025-01-08T21:00:00+01:00;31.5;235.12;1.299;305.411
2025-01-08T22:00:00+01:00;31.0;170.21;1.299;221.1
2025-01-08T23:00:00+01:00;30.75;156.74;1.299;203.604
2025-01-09T00:00:00+01:00;30.25;94.07;1.299;122.199
2025-01-09T01:00:00+01:00;30.083;81.12;1.299;105.377
2025-01-09T02:00:00+01:00;30.0;71.62;1.299;93.037
2025-01-09T03:00:00+01:00;31.583;51.25;1.299;66.571
2025-01-09T04:00:00+01:00;33.0;35.14;1.2989;45.643
2025-01-09T05:00:00+01:00;33.0;56.11;1.2989;72.88
2025-01-09T06:00:00+01:00;33.0;93.86;1.2989;121.913
2025-01-09T07:00:00+01:00;33.0;126.5;1.2989;164.309
2025-01-09T08:00:00+01:00;142.833;159.26;1.2936;206.013
2025-01-09T09:00:00+01:00;2156.25;162.84;1.196;194.752
2025-01-09T10:00:00+01:00;6278.0;221.83;0.9962;220.985
2025-01-09T11:00:00+01:00;8447.167;214.19;0.891;190.854
2025-01-09T12:00:00+01:00;9933.667;212.37;0.819;173.931
2025-01-09T13:00:00+01:00;10860.833;200.68;0.7741;155.338
2025-01-09T14:00:00+01:00;10872.333;134.3;0.7735;103.881
2025-01-09T15:00:00+01:00;10108.167;142.34;0.8105;115.372
2025-01-09T16:00:00+01:00;7548.583;170.41;0.9346;159.266
2025-01-09T17:00:00+01:00;2415.0;192.05;1.1834;227.278
2025-01-09T18:00:00+01:00;108.0;264.42;1.2952;342.49
2025-01-09T19:00:00+01:00;11.917;265.11;1.2999;344.618
2025-01-09T20:00:00+01:00;11.917;273.42;1.2999;355.421
2025-01-09T21:00:00+01:00;12.0;266.98;1.2999;347.048
2025-01-09T22:00:00+01:00;10.417;176.99;1.3;230.083
2025-01-09T23:00:00+01:00;8.083;164.65;1.3;214.045
2025-01-10T00:00:00+01:00;8.0;130.15;1.3;169.195
2025-01-10T01:00:00+01:00;8.0;110.98;1.3;144.274
2025-01-10T02:00:00+01:00;8.0;104.63;1.3;136.019
2025-01-10T03:00:00+01:00;8.0;100.16;1.3;130.208
2025-01-10T04:00:00+01:00;8.0;100.82;1.3;131.066
2025-01-10T05:00:00+01:00;8.0;116.34;1.3;151.242
2025-01-10T06:00:00+01:00;8.0;135.25;1.3;175.825
2025-01-10T07:00:00+01:00;8.583;155.6;1.3;202.28
2025-01-10T08:00:00+01:00;125.5;195.8;1.2944;253.444
2025-01-10T09:00:00+01:00;1978.833;192.81;1.2046;232.253
2025-01-10T10:00:00+01:00;5287.583;240.34;1.0442;250.962
2025-01-10T11:00:00+01:00;7432.917;229.1;0.9402;215.402
2025-01-10T12:00:00+01:00;8753.5;222.14;0.8762;194.639
2025-01-10T13:00:00+01:00;9359.417;217.95;0.8468;184.567
2025-01-10T14:00:00+01:00;9142.5;157.63;0.8573;135.144
2025-01-10T15:00:00+01:00;8287.167;163.57;0.8988;147.018
2025-01-10T16:00:00+01:00;5707.5;172.31;1.0238;176.418
2025-01-10T17:00:00+01:00;1762.75;186.4;1.215;226.484
2025-01-10T18:00:00+01:00;74.333;265.33;1.2969;344.102
2025-01-10T19:00:00+01:00;5.917;263.84;1.3;342.992
2025-01-10T20:00:00+01:00;5.917;256.63;1.3;333.619
2025-01-10T21:00:00+01:00;5.417;242.95;1.3;315.835
2025-01-10T22:00:00+01:00;5.0;174.9;1.3;227.37
2025-01-10T23:00:00+01:00;5.0;169.26;1.3;220.038
2025-01-11T00:00:00+01:00;3.083;150.56;1.3;195.728
2025-01-11T01:00:00+01:00;3.0;140.83;1.3;183.079
2025-01-11T02:00:00+01:00;3.0;138.88;1.3;180.544
2025-01-11T03:00:00+01:00;3.0;123.61;1.3;160.693
2025-01-11T04:00:00+01:00;3.0;120.27;1.3;156.351
2025-01-11T05:00:00+01:00;3.0;124.61;1.3;161.993
2025-01-11T06:00:00+01:00;3.0;134.89;1.3;175.357
2025-01-11T07:00:00+01:00;3.0;115.11;1.3;149.643
2025-01-11T08:00:00+01:00;64.5;127.11;1.2974;164.907
2025-01-11T09:00:00+01:00;1043.75;140.85;1.2499;176.048
2025-01-11T10:00:00+01:00;4085.583;145.12;1.1025;159.988
2025-01-11T11:00:00+01:00;6696.917;120.11;0.9759;117.213
2025-01-11T12:00:00+01:00;8791.667;109.08;0.8744;95.374
2025-01-11T13:00:00+01:00;9443.667;98.95;0.8427;83.39
2025-01-11T14:00:00+01:00;9034.667;92.29;0.8626;79.607
2025-01-11T15:00:00+01:00;8243.333;87.32;0.9009;78.669
2025-01-11T16:00:00+01:00;6296.5;113.32;0.9953;112.787
2025-01-11T17:00:00+01:00;2359.75;151.49;1.1861;179.683
2025-01-11T18:00:00+01:00;105.333;151.21;1.2954;195.874
2025-01-11T19:00:00+01:00;4.333;156.48;1.3;203.424
2025-01-11T20:00:00+01:00;4.0;152.29;1.3;197.977
2025-01-11T21:00:00+01:00;3.25;150.47;1.3;195.611
2025-01-11T22:00:00+01:00;3.0;149.16;1.3;193.908
2025-01-11T23:00:00+01:00;3.0;144.09;1.3;187.317
2025-01-12T00:00:00+01:00;3.0;161.31;1.3;209.703
2025-01-12T01:00:00+01:00;3.0;150.92;1.3;196.196
2025-01-12T02:00:00+01:00;3.0;145.26;1.3;188.838
2025-01-12T03:00:00+01:00;3.0;141.9;1.3;184.47
2025-01-12T04:00:00+01:00;3.0;142.32;1.3;185.016
2025-01-12T05:00:00+01:00;3.0;141.83;1.3;184.379
2025-01-12T06:00:00+01:00;3.0;140.87;1.3;183.131
2025-01-12T07:00:00+01:00;3.583;131.22;1.3;170.586
2025-01-12T08:00:00+01:00;116.583;133.51;1.2948;172.873
2025-01-12T09:00:00+01:00;1953.583;144.91;1.2058;174.732
2025-01-12T10:00:00+01:00;5930.083;77.99;1.0131;79.008
2025-01-12T11:00:00+01:00;10206.417;40.44;0.8058;32.586
2025-01-12T12:00:00+01:00;12293.5;29.27;0.7046;20.624
2025-01-12T13:00:00+01:00;13039.167;29.3;0.6685;19.586
2025-01-12T14:00:00+01:00;13172.583;28.92;0.662;19.145
2025-01-12T15:00:00+01:00;13266.0;28.75;0.6575;18.903
2025-01-12T16:00:00+01:00;10779.0;42.01;0.778;32.685
2025-01-12T17:00:00+01:00;3743.5;139.48;1.119;156.083
2025-01-12T18:00:00+01:00;131.75;165.33;1.2941;213.953
2025-01-12T19:00:00+01:00;21.25;172.93;1.2995;224.715
2025-01-12T20:00:00+01:00;20.0;169.45;1.2995;220.203
2025-01-12T21:00:00+01:00;19.75;174.24;1.2995;226.43
2025-01-12T22:00:00+01:00;19.0;167.29;1.2996;217.404
2025-01-12T23:00:00+01:00;18.5;167.75;1.2996;218.006
2025-01-13T00:00:00+01:00;18.0;145.64;1.2996;189.276
2025-01-13T01:00:00+01:00;18.0;137.7;1.2996;178.957
2025-01-13T02:00:00+01:00;18.0;138.97;1.2996;180.607
2025-01-13T03:00:00+01:00;18.0;136.35;1.2996;177.202
2025-01-13T04:00:00+01:00;18.0;136.15;1.2996;176.942
2025-01-13T05:00:00+01:00;18.0;142.62;1.2996;185.351
2025-01-13T06:00:00+01:00;18.0;160.41;1.2996;208.471
2025-01-13T07:00:00+01:00;18.0;169.49;1.2996;220.271
2025-01-13T08:00:00+01:00;207.417;239.08;1.2904;308.516
2025-01-13T09:00:00+01:00;4655.917;197.37;1.0748;212.136
2025-01-13T10:00:00+01:00;12321.333;242.48;0.7033;170.529
2025-01-13T11:00:00+01:00;15105.75;225.55;0.5683;128.182
2025-01-13T12:00:00+01:00;14748.917;218.9;0.5856;128.189
2025-01-13T13:00:00+01:00;14929.083;211.53;0.5769;122.025
2025-01-13T14:00:00+01:00;14651.833;151.76;0.5903;89.585
2025-01-13T15:00:00+01:00;14390.75;159.36;0.603;96.088
2025-01-13T16:00:00+01:00;11729.5;176.53;0.732;129.212
2025-01-13T17:00:00+01:00;4259.917;195.28;1.094;213.638
2025-01-13T18:00:00+01:00;212.0;275.33;1.2902;355.233
2025-01-13T19:00:00+01:00;73.167;276.88;1.2969;359.096
2025-01-13T20:00:00+01:00;71.0;265.29;1.297;344.093
2025-01-13T21:00:00+01:00;70.25;262.42;1.2971;340.38
2025-01-13T22:00:00+01:00;70.0;188.78;1.2971;244.865
2025-01-13T23:00:00+01:00;69.25;173.32;1.2971;224.818
2025-01-14T00:00:00+01:00;69.0;146.81;1.2971;190.433
2025-01-14T01:00:00+01:00;69.0;142.96;1.2971;185.439
2025-01-14T02:00:00+01:00;69.0;141.49;1.2971;183.532
2025-01-14T03:00:00+01:00;69.0;136.21;1.2971;176.683
2025-01-14T04:00:00+01:00;69.0;136.39;1.2971;176.917
2025-01-14T05:00:00+01:00;69.0;136.9;1.2971;177.579
2025-01-14T06:00:00+01:00;69.0;162.82;1.2971;211.2
2025-01-14T07:00:00+01:00;69.0;179.86;1.2971;233.304
2025-01-14T08:00:00+01:00;266.75;239.76;1.2876;308.704
2025-01-14T09:00:00+01:00;4717.75;199.01;1.0718;213.302
2025-01-14T10:00:00+01:00;12660.0;241.09;0.6869;165.593
2025-01-14T11:00:00+01:00;15414.917;219.04;0.5533;121.2
2025-01-14T12:00:00+01:00;15514.917;216.32;0.5485;118.646
2025-01-14T13:00:00+01:00;15247.333;213.38;0.5614;119.801
2025-01-14T14:00:00+01:00;15497.167;151.36;0.5493;83.147
2025-01-14T15:00:00+01:00;15330.917;152.93;0.5574;85.242
2025-01-14T16:00:00+01:00;12175.583;174.11;0.7103;123.676
2025-01-14T17:00:00+01:00;4353.0;207.14;1.0895;225.678
2025-01-14T18:00:00+01:00;240.0;307.9;1.2889;396.837
2025-01-14T19:00:00+01:00;75.25;309.13;1.2968;400.891
2025-01-14T20:00:00+01:00;73.5;281.07;1.2969;364.526
2025-01-14T21:00:00+01:00;72.333;265.68;1.297;344.581
2025-01-14T22:00:00+01:00;72.167;196.98;1.297;255.48
2025-01-14T23:00:00+01:00;72.167;190.97;1.297;247.686
2025-01-15T00:00:00+01:00;72.0;156.72;1.297;203.265
2025-01-15T01:00:00+01:00;72.0;146.08;1.297;189.465
2025-01-15T02:00:00+01:00;72.0;142.65;1.297;185.016
2025-01-15T03:00:00+01:00;72.0;139.52;1.297;180.957
2025-01-15T04:00:00+01:00;72.0;139.36;1.297;180.749
2025-01-15T05:00:00+01:00;72.0;138.84;1.297;180.075
2025-01-15T06:00:00+01:00;72.0;158.77;1.297;205.924
2025-01-15T07:00:00+01:00;72.833;194.79;1.297;252.634
2025-01-15T08:00:00+01:00;278.333;289.71;1.287;372.855
2025-01-15T09:00:00+01:00;4804.083;208.27;1.0676;222.355
2025-01-15T10:00:00+01:00;12650.0;249.28;0.6873;171.34
2025-01-15T11:00:00+01:00;15488.667;241.34;0.5497;132.676
2025-01-15T12:00:00+01:00;15521.5;231.68;0.5482;126.997
2025-01-15T13:00:00+01:00;15185.5;227.24;0.5644;128.264
2025-01-15T14:00:00+01:00;15002.0;156.32;0.5733;89.624
2025-01-15T15:00:00+01:00;14847.75;159.62;0.5808;92.709
2025-01-15T16:00:00+01:00;11891.5;178.58;0.7241;129.31
2025-01-15T17:00:00+01:00;4564.25;186.75;1.0793;201.551
2025-01-15T18:00:00+01:00;257.75;281.95;1.288;363.149
2025-01-15T19:00:00+01:00;72.083;296.2;1.297;384.169
2025-01-15T20:00:00+01:00;70.333;284.17;1.2971;368.59
2025-01-15T21:00:00+01:00;70.0;263.61;1.2971;341.926
2025-01-15T22:00:00+01:00;69.333;184.51;1.2971;239.332
2025-01-15T23:00:00+01:00;66.333;168.43;1.2973;218.499
2025-01-16T00:00:00+01:00;65.0;150.65;1.2973;195.443
2025-01-16T01:00:00+01:00;57.333;145.3;1.2977;188.557
2025-01-16T02:00:00+01:00;19.0;141.93;1.2996;184.447
2025-01-16T03:00:00+01:00;19.0;132.65;1.2996;172.387
2025-01-16T04:00:00+01:00;19.0;132.74;1.2996;172.504
2025-01-16T05:00:00+01:00;19.0;142.58;1.2996;185.292
2025-01-16T06:00:00+01:00;23.5;155.27;1.2993;201.749
2025-01-16T07:00:00+01:00;30.5;173.04;1.299;224.78
2025-01-16T08:00:00+01:00;254.75;260.55;1.2881;335.624
2025-01-16T09:00:00+01:00;4389.5;205.11;1.0877;223.103
2025-01-16T10:00:00+01:00;11392.5;239.85;0.7483;179.477
2025-01-16T11:00:00+01:00;13967.417;221.98;0.6235;138.401
2025-01-16T12:00:00+01:00;13894.917;224.03;0.627;140.466
2025-01-16T13:00:00+01:00;13479.167;227.0;0.6471;146.903
2025-01-16T14:00:00+01:00;13481.417;155.66;0.647;100.718
2025-01-16T15:00:00+01:00;13058.167;161.31;0.6676;107.683
2025-01-16T16:00:00+01:00;10128.833;161.98;0.8095;131.129
2025-01-16T17:00:00+01:00;4007.75;193.85;1.1062;214.442
2025-01-16T18:00:00+01:00;206.583;305.12;1.2905;393.749
2025-01-16T19:00:00+01:00;13.833;300.17;1.2998;390.165
2025-01-16T20:00:00+01:00;13.0;276.31;1.2999;359.163
2025-01-16T21:00:00+01:00;12.167;263.56;1.2999;342.6
2025-01-16T22:00:00+01:00;12.0;184.22;1.2999;239.468
2025-01-16T23:00:00+01:00;9.5;171.57;1.3;223.041
2025-01-17T00:00:00+01:00;7.0;148.27;1.3;192.751
2025-01-17T01:00:00+01:00;7.0;145.83;1.3;189.579
2025-01-17T02:00:00+01:00;7.0;143.14;1.3;186.082
2025-01-17T03:00:00+01:00;7.0;139.78;1.3;181.714
2025-01-17T04:00:00+01:00;7.0;139.84;1.3;181.792
2025-01-17T05:00:00+01:00;6.167;142.54;1.3;185.302
2025-01-17T06:00:00+01:00;6.75;161.09;1.3;209.417
2025-01-17T07:00:00+01:00;7.0;175.35;1.3;227.955
2025-01-17T08:00:00+01:00;145.333;257.66;1.2934;333.268
2025-01-17T09:00:00+01:00;3778.917;203.9;1.1173;227.822
2025-01-17T10:00:00+01:00;10648.833;238.39;0.7843;186.978
2025-01-17T11:00:00+01:00;13719.917;222.5;0.6355;141.394
2025-01-17T12:00:00+01:00;13993.25;223.2;0.6222;138.882
2025-01-17T13:00:00+01:00;13704.667;212.51;0.6362;135.203
2025-01-17T14:00:00+01:00;13452.75;144.1;0.6484;93.439
2025-01-17T15:00:00+01:00;13112.25;155.69;0.6649;103.523
2025-01-17T16:00:00+01:00;10490.917;159.54;0.792;126.354
2025-01-17T17:00:00+01:00;4152.167;190.6;1.0992;209.513
2025-01-17T18:00:00+01:00;205.833;294.78;1.2905;380.416
2025-01-17T19:00:00+01:00;21.583;293.71;1.2994;381.658
2025-01-17T20:00:00+01:00;12.25;273.98;1.2999;356.144
2025-01-17T21:00:00+01:00;12.0;269.13;1.2999;349.843
2025-01-17T22:00:00+01:00;11.333;188.63;1.2999;245.207
2025-01-17T23:00:00+01:00;11.0;186.64;1.3;242.623
2025-01-18T00:00:00+01:00;9.333;161.01;1.3;209.313
2025-01-18T01:00:00+01:00;9.0;157.63;1.3;204.919
