datetime;generacion_mwh;precio_base_eur_mwh;multiplicador;precio_eur_mwh
2025-02-13T10:00:00+01:00;4838.023;208.85;1.0663;222.699
2025-02-13T11:00:00+01:00;4289.607;199.51;1.0879;217.043
2025-02-13T12:00:00+01:00;4358.284;197.01;1.0852;213.791
2025-02-13T13:00:00+01:00;4461.453;186.21;1.0811;201.315
2025-02-13T14:00:00+01:00;4570.501;117.74;1.0768;126.786
2025-02-13T15:00:00+01:00;4643.091;122.77;1.074;131.852
2025-02-13T16:00:00+01:00;4776.044;135.06;1.0687;144.345
2025-02-13T17:00:00+01:00;4950.76;180.04;1.0619;191.18
2025-02-13T18:00:00+01:00;5297.846;309.21;1.0482;324.122
2025-02-13T19:00:00+01:00;5747.968;320.66;1.0305;330.447
2025-02-13T20:00:00+01:00;6107.002;325.84;1.0164;331.185
2025-02-13T21:00:00+01:00;6219.757;286.48;1.012;289.909
2025-02-13T22:00:00+01:00;6563.971;203.98;0.9984;203.66
2025-02-13T23:00:00+01:00;7047.67;193.21;0.9794;189.231
2025-02-14T00:00:00+01:00;7461.885;158.66;0.9631;152.808
2025-02-14T01:00:00+01:00;7462.835;158.17;0.9631;152.33
2025-02-14T02:00:00+01:00;7397.471;148.69;0.9657;143.583
2025-02-14T03:00:00+01:00;7020.883;139.58;0.9805;136.853
2025-02-14T04:00:00+01:00;6480.24;134.78;1.0017;135.012
2025-02-14T05:00:00+01:00;6206.699;146.39;1.0125;148.217
2025-02-14T06:00:00+01:00;5640.801;160.96;1.0347;166.551
2025-02-14T07:00:00+01:00;5645.68;193.23;1.0345;199.905
2025-02-14T08:00:00+01:00;5327.571;250.8;1.0471;262.602
2025-02-14T09:00:00+01:00;4489.639;181.43;1.08;195.946
2025-02-14T10:00:00+01:00;3356.685;202.0;1.1246;227.163
2025-02-14T11:00:00+01:00;3235.814;175.4;1.1293;198.083
2025-02-14T12:00:00+01:00;3306.862;163.88;1.1265;184.615
2025-02-14T13:00:00+01:00;3325.406;167.09;1.1258;188.11
2025-02-14T14:00:00+01:00;3280.946;90.02;1.1275;101.502
2025-02-14T15:00:00+01:00;2975.524;90.68;1.1396;103.335
2025-02-14T16:00:00+01:00;2691.0;104.88;1.1507;120.691
2025-02-14T17:00:00+01:00;2073.688;163.55;1.175;192.176
2025-02-14T18:00:00+01:00;2492.915;291.48;1.1585;337.691
2025-02-14T19:00:00+01:00;3019.242;331.11;1.1378;376.75
2025-02-14T20:00:00+01:00;3101.155;309.42;1.1346;351.073
2025-02-14T21:00:00+01:00;3106.486;281.6;1.1344;319.449
2025-02-14T22:00:00+01:00;3162.028;207.73;1.1322;235.197
2025-02-14T23:00:00+01:00;3150.134;195.15;1.1327;221.045
2025-02-15T00:00:00+01:00;3279.925;163.2;1.1276;184.022
2025-02-15T01:00:00+01:00;3299.067;161.74;1.1268;182.254
2025-02-15T02:00:00+01:00;3544.315;152.44;1.1172;170.304
2025-02-15T03:00:00+01:00;3566.519;146.54;1.1163;163.585
2025-02-15T04:00:00+01:00;3278.438;147.01;1.1276;165.775
2025-02-15T05:00:00+01:00;3192.06;147.1;1.131;166.376
2025-02-15T06:00:00+01:00;3099.174;143.4;1.1347;162.715
2025-02-15T07:00:00+01:00;3402.649;145.88;1.1228;163.788
2025-02-15T08:00:00+01:00;3762.271;142.03;1.1086;157.457
2025-02-15T09:00:00+01:00;4135.505;124.4;1.0939;136.086
2025-02-15T10:00:00+01:00;4300.382;97.25;1.0875;105.755
2025-02-15T11:00:00+01:00;4692.424;77.85;1.072;83.458
2025-02-15T12:00:00+01:00;5145.886;58.83;1.0542;62.019
2025-02-15T13:00:00+01:00;5790.982;50.22;1.0288;51.668
2025-02-15T14:00:00+01:00;6302.724;41.37;1.0087;41.73
2025-02-15T15:00:00+01:00;6454.311;51.51;1.0027;51.651
2025-02-15T16:00:00+01:00;6241.685;76.45;1.0111;77.299
2025-02-15T17:00:00+01:00;5819.478;106.24;1.0277;109.184
2025-02-15T18:00:00+01:00;5421.097;143.57;1.0434;149.798
2025-02-15T19:00:00+01:00;5604.598;166.8;1.0362;172.832
2025-02-15T20:00:00+01:00;5808.447;167.16;1.0281;171.865
2025-02-15T21:00:00+01:00;5807.654;163.12;1.0282;167.716
2025-02-15T22:00:00+01:00;5658.593;162.07;1.034;167.586
2025-02-15T23:00:00+01:00;5402.332;156.38;1.0441;163.279
2025-02-16T00:00:00+01:00;5087.403;140.62;1.0565;148.565
2025-02-16T01:00:00+01:00;4685.501;135.73;1.0723;145.544
2025-02-16T02:00:00+01:00;4029.975;144.93;1.0981;159.146
2025-02-16T03:00:00+01:00;3206.258;148.52;1.1305;167.9
2025-02-16T04:00:00+01:00;2589.035;144.36;1.1548;166.701
2025-02-16T05:00:00+01:00;2240.055;145.41;1.1685;169.909
2025-02-16T06:00:00+01:00;2015.644;152.55;1.1773;179.599
2025-02-16T07:00:00+01:00;1950.77;154.36;1.1799;182.123
2025-02-16T08:00:00+01:00;1941.904;150.7;1.1802;177.858
2025-02-16T09:00:00+01:00;1900.178;123.0;1.1819;145.368
2025-02-16T10:00:00+01:00;1731.219;92.82;1.1885;110.316
2025-02-16T11:00:00+01:00;1527.819;78.57;1.1965;94.009
2025-02-16T12:00:00+01:00;1444.927;64.2;1.1998;77.024
2025-02-16T13:00:00+01:00;1811.571;58.13;1.1853;68.904
2025-02-16T14:00:00+01:00;2087.433;41.24;1.1745;48.436
2025-02-16T15:00:00+01:00;2014.791;31.85;1.1773;37.498
2025-02-16T16:00:00+01:00;1809.783;68.88;1.1854;81.651
2025-02-16T17:00:00+01:00;1959.246;114.74;1.1795;135.339
2025-02-16T18:00:00+01:00;2056.837;164.91;1.1757;193.883
2025-02-16T19:00:00+01:00;2349.673;206.83;1.1642;240.786
2025-02-16T20:00:00+01:00;2451.301;198.89;1.1602;230.747
2025-02-16T21:00:00+01:00;2517.033;182.89;1.1576;211.712
2025-02-16T22:00:00+01:00;2713.787;182.89;1.1499;210.297
2025-02-16T23:00:00+01:00;2734.962;178.3;1.149;204.87
2025-02-17T00:00:00+01:00;2862.529;148.33;1.144;169.69
2025-02-17T01:00:00+01:00;3139.923;144.33;1.1331;163.539
2025-02-17T02:00:00+01:00;3506.962;150.63;1.1187;168.503
2025-02-17T03:00:00+01:00;3774.249;147.44;1.1081;163.385
2025-02-17T04:00:00+01:00;3846.582;147.46;1.1053;162.988
2025-02-17T05:00:00+01:00;3737.441;150.39;1.1096;166.872
2025-02-17T06:00:00+01:00;3697.491;152.81;1.1112;169.797
2025-02-17T07:00:00+01:00;3470.753;236.5;1.1201;264.899
2025-02-17T08:00:00+01:00;3114.59;265.43;1.1341;301.021
2025-02-17T09:00:00+01:00;2229.116;178.72;1.1689;208.908
2025-02-17T10:00:00+01:00;1621.926;222.36;1.1928;265.23
2025-02-17T11:00:00+01:00;1237.576;218.37;1.2;262.044
2025-02-17T12:00:00+01:00;1092.636;210.53;1.2;252.636
2025-02-17T13:00:00+01:00;1176.222;196.81;1.2;236.172
2025-02-17T14:00:00+01:00;1117.648;130.73;1.2;156.876
2025-02-17T15:00:00+01:00;1089.438;133.05;1.2;159.66
2025-02-17T16:00:00+01:00;962.676;146.1;1.2;175.32
2025-02-17T17:00:00+01:00;853.959;168.46;1.2;202.152
2025-02-17T18:00:00+01:00;902.282;293.95;1.2;352.74
2025-02-17T19:00:00+01:00;1139.425;337.99;1.2;405.588
2025-02-17T20:00:00+01:00;1481.509;319.63;1.1983;383.018
2025-02-17T21:00:00+01:00;2164.318;266.56;1.1715;312.265
2025-02-17T22:00:00+01:00;3004.356;183.8;1.1384;209.243
2025-02-17T23:00:00+01:00;3659.117;174.87;1.1127;194.573
2025-02-18T00:00:00+01:00;4229.704;149.45;1.0902;162.935
2025-02-18T01:00:00+01:00;5191.321;132.79;1.0524;139.75
2025-02-18T02:00:00+01:00;6218.509;121.83;1.012;123.294
2025-02-18T03:00:00+01:00;7037.843;111.71;0.9798;109.453
2025-02-18T04:00:00+01:00;7514.802;104.22;0.961;100.159
2025-02-18T05:00:00+01:00;7615.569;100.73;0.9571;96.406
2025-02-18T06:00:00+01:00;7963.464;109.25;0.9434;103.065
2025-02-18T07:00:00+01:00;8082.461;136.11;0.9387;127.768
2025-02-18T08:00:00+01:00;8564.765;170.38;0.9197;156.706
2025-02-18T09:00:00+01:00;8578.419;139.28;0.9192;128.027
2025-02-18T10:00:00+01:00;8151.537;187.04;0.936;175.068
2025-02-18T11:00:00+01:00;8245.209;167.57;0.9323;156.227
2025-02-18T12:00:00+01:00;8172.542;125.69;0.9352;117.541
2025-02-18T13:00:00+01:00;8321.327;113.1;0.9293;105.106
2025-02-18T14:00:00+01:00;8981.204;51.62;0.9034;46.632
2025-02-18T15:00:00+01:00;9307.969;71.44;0.8905;63.618
2025-02-18T16:00:00+01:00;8987.616;114.66;0.9031;103.551
2025-02-18T17:00:00+01:00;8003.293;140.21;0.9418;132.053
2025-02-18T18:00:00+01:00;7319.179;243.58;0.9687;235.963
2025-02-18T19:00:00+01:00;6957.299;296.93;0.983;291.871
2025-02-18T20:00:00+01:00;6559.04;281.31;0.9986;280.923
2025-02-18T21:00:00+01:00;6393.414;269.62;1.0051;271.005
2025-02-18T22:00:00+01:00;6100.619;194.96;1.0167;198.207
2025-02-18T23:00:00+01:00;5660.597;187.15;1.034;193.505
2025-02-19T00:00:00+01:00;5124.267;134.07;1.0551;141.451
2025-02-19T01:00:00+01:00;4485.312;131.17;1.0802;141.687
2025-02-19T02:00:00+01:00;4071.823;134.15;1.0964;147.088
2025-02-19T03:00:00+01:00;3582.158;129.12;1.1157;144.059
2025-02-19T04:00:00+01:00;3009.381;126.26;1.1382;143.713
2025-02-19T05:00:00+01:00;2484.125;130.88;1.1589;151.675
2025-02-19T06:00:00+01:00;2177.04;146.86;1.171;171.967
2025-02-19T07:00:00+01:00;2163.068;174.96;1.1715;204.968
2025-02-19T08:00:00+01:00;2349.655;220.67;1.1642;256.898
2025-02-19T09:00:00+01:00;2215.121;184.14;1.1695;215.345
2025-02-19T10:00:00+01:00;1910.448;223.31;1.1814;263.829
2025-02-19T11:00:00+01:00;2035.746;216.53;1.1765;254.752
2025-02-19T12:00:00+01:00;2158.748;212.05;1.1717;248.455
2025-02-19T13:00:00+01:00;2380.029;200.97;1.163;233.724
2025-02-19T14:00:00+01:00;2350.247;128.7;1.1642;149.826
2025-02-19T15:00:00+01:00;2400.426;129.38;1.1622;150.362
2025-02-19T16:00:00+01:00;2221.129;145.84;1.1692;170.52
2025-02-19T17:00:00+01:00;2230.197;167.34;1.1689;195.599
2025-02-19T18:00:00+01:00;2136.964;265.99;1.1725;311.883
2025-02-19T19:00:00+01:00;2376.945;307.02;1.1631;357.095
2025-02-19T20:00:00+01:00;2741.028;332.49;1.1488;381.958
2025-02-19T21:00:00+01:00;3127.895;291.26;1.1336;330.163
2025-02-19T22:00:00+01:00;3494.558;190.69;1.1191;213.41
2025-02-19T23:00:00+01:00;3890.788;169.28;1.1036;186.811
2025-02-20T00:00:00+01:00;4289.328;141.57;1.0879;154.012
2025-02-20T01:00:00+01:00;4442.566;138.81;1.0819;150.173
2025-02-20T02:00:00+01:00;4303.674;140.19;1.0873;152.432
2025-02-20T03:00:00+01:00;4275.462;129.96;1.0884;141.453
2025-02-20T04:00:00+01:00;4351.795;128.9;1.0854;139.912
2025-02-20T05:00:00+01:00;4458.921;129.9;1.0812;140.45
2025-02-20T06:00:00+01:00;4750.1;139.29;1.0698;149.008
2025-02-20T07:00:00+01:00;4692.517;150.64;1.072;161.491
2025-02-20T08:00:00+01:00;4616.839;195.95;1.075;210.648
2025-02-20T09:00:00+01:00;4372.372;162.61;1.0846;176.371
2025-02-20T10:00:00+01:00;4178.802;197.76;1.0922;216.001
2025-02-20T11:00:00+01:00;4272.685;169.52;1.0885;184.53
2025-02-20T12:00:00+01:00;4069.426;147.57;1.0965;161.816
2025-02-20T13:00:00+01:00;4155.542;137.0;1.0932;149.762
2025-02-20T14:00:00+01:00;3956.753;62.73;1.101;69.064
2025-02-20T15:00:00+01:00;3846.304;72.49;1.1053;80.124
2025-02-20T16:00:00+01:00;3630.005;100.84;1.1138;112.318
2025-02-20T17:00:00+01:00;3788.957;135.13;1.1076;149.666
2025-02-20T18:00:00+01:00;4080.664;254.97;1.0961;279.471
2025-02-20T19:00:00+01:00;4674.856;273.85;1.0727;293.766
2025-02-20T20:00:00+01:00;5050.752;284.55;1.0579;301.038
2025-02-20T21:00:00+01:00;5464.589;262.31;1.0417;273.24
2025-02-20T22:00:00+01:00;6017.803;164.07;1.0199;167.337
2025-02-20T23:00:00+01:00;6782.61;153.5;0.9898;151.939
2025-02-21T00:00:00+01:00;7645.938;132.0;0.9559;126.176
2025-02-21T01:00:00+01:00;8488.576;129.01;0.9227;119.043
2025-02-21T02:00:00+01:00;8912.706;109.45;0.9061;99.168
2025-02-21T03:00:00+01:00;8921.084;107.33;0.9057;97.212
2025-02-21T04:00:00+01:00;9676.564;93.76;0.876;82.135
2025-02-21T05:00:00+01:00;10271.507;91.92;0.8526;78.373
2025-02-21T06:00:00+01:00;10600.023;108.65;0.8397;91.233
2025-02-21T07:00:00+01:00;11041.229;116.12;0.8223;95.491
2025-02-21T08:00:00+01:00;11274.789;144.54;0.8132;117.534
2025-02-21T09:00:00+01:00;11629.419;140.41;0.7992;112.218
2025-02-21T10:00:00+01:00;11755.61;178.87;0.7943;142.068
2025-02-21T11:00:00+01:00;12362.961;140.25;0.7704;108.044
2025-02-21T12:00:00+01:00;13109.328;128.06;0.741;94.894
2025-02-21T13:00:00+01:00;13264.356;125.46;0.7349;92.202
2025-02-21T14:00:00+01:00;14430.007;60.5;0.7;42.35
2025-02-21T15:00:00+01:00;14496.187;61.5;0.7;43.05
2025-02-21T16:00:00+01:00;14252.96;64.94;0.7;45.458
2025-02-21T17:00:00+01:00;13802.976;112.02;0.7137;79.952
2025-02-21T18:00:00+01:00;14015.984;189.94;0.7054;133.975
2025-02-21T19:00:00+01:00;14265.087;236.92;0.7;165.844
2025-02-21T20:00:00+01:00;14146.171;226.86;0.7002;158.855
2025-02-21T21:00:00+01:00;14151.861;211.29;0.7;147.905
2025-02-21T22:00:00+01:00;13897.306;144.76;0.71;102.783
2025-02-21T23:00:00+01:00;13970.469;148.67;0.7071;105.131
2025-02-22T00:00:00+01:00;12945.505;103.65;0.7475;77.474
2025-02-22T01:00:00+01:00;11473.31;99.05;0.8054;79.77
2025-02-22T02:00:00+01:00;9730.686;101.75;0.8739;88.918
2025-02-22T03:00:00+01:00;8532.406;96.33;0.921;88.721
2025-02-22T04:00:00+01:00;7704.963;93.9;0.9536;89.539
2025-02-22T05:00:00+01:00;6723.825;108.24;0.9921;107.39
2025-02-22T06:00:00+01:00;5521.294;108.2;1.0394;112.467
2025-02-22T07:00:00+01:00;4808.775;111.64;1.0675;119.171
2025-02-22T08:00:00+01:00;4312.569;114.17;1.087;124.1
2025-02-22T09:00:00+01:00;3712.41;116.67;1.1106;129.571
2025-02-22T10:00:00+01:00;3258.851;102.74;1.1284;115.933
2025-02-22T11:00:00+01:00;2974.745;100.93;1.1396;115.019
2025-02-22T12:00:00+01:00;2846.955;85.56;1.1446;97.933
2025-02-22T13:00:00+01:00;2528.716;77.56;1.1571;89.747
2025-02-22T14:00:00+01:00;2662.13;74.38;1.1519;85.677
2025-02-22T15:00:00+01:00;2957.882;73.79;1.1403;84.139
2025-02-22T16:00:00+01:00;3206.743;82.97;1.1305;93.795
2025-02-22T17:00:00+01:00;3344.768;121.07;1.125;136.208
2025-02-22T18:00:00+01:00;3661.11;169.48;1.1126;188.563
2025-02-22T19:00:00+01:00;4274.366;177.0;1.0885;192.66
2025-02-22T20:00:00+01:00;4856.195;165.51;1.0656;176.367
2025-02-22T21:00:00+01:00;5607.516;156.95;1.036;162.608
2025-02-22T22:00:00+01:00;6279.565;153.93;1.0096;155.41
2025-02-22T23:00:00+01:00;6830.636;152.91;0.9879;151.066
2025-02-23T00:00:00+01:00;7188.008;140.15;0.9739;136.49
2025-02-23T01:00:00+01:00;7223.77;133.46;0.9725;129.787
2025-02-23T02:00:00+01:00;7388.732;135.08;0.966;130.486
2025-02-23T03:00:00+01:00;7063.096;137.34;0.9788;134.428
2025-02-23T04:00:00+01:00;6759.235;135.8;0.9908;134.544
2025-02-23T05:00:00+01:00;6469.738;137.04;1.0021;137.333
2025-02-23T06:00:00+01:00;6447.666;139.95;1.003;140.371
2025-02-23T07:00:00+01:00;6208.106;137.11;1.0124;138.814
2025-02-23T08:00:00+01:00;5480.869;129.97;1.041;135.302
2025-02-23T09:00:00+01:00;4303.227;113.94;1.0873;123.892
2025-02-23T10:00:00+01:00;3407.964;61.87;1.1226;69.452
2025-02-23T11:00:00+01:00;2970.016;46.21;1.1398;52.669
2025-02-23T12:00:00+01:00;2543.581;35.02;1.1565;40.502
2025-02-23T13:00:00+01:00;2431.699;41.22;1.1609;47.854
2025-02-23T14:00:00+01:00;2564.846;41.0;1.1557;47.384
2025-02-23T15:00:00+01:00;2249.522;32.66;1.1681;38.151
2025-02-23T16:00:00+01:00;2253.354;41.52;1.168;48.494
2025-02-23T17:00:00+01:00;2517.199;94.09;1.1576;108.917
2025-02-23T18:00:00+01:00;3214.723;151.05;1.1302;170.709
2025-02-23T19:00:00+01:00;3635.744;170.46;1.1136;189.823
2025-02-23T20:00:00+01:00;3921.05;185.33;1.1024;204.303
2025-02-23T21:00:00+01:00;4175.052;174.68;1.0924;190.817
2025-02-23T22:00:00+01:00;4476.903;151.16;1.0805;163.33
2025-02-23T23:00:00+01:00;4825.71;132.24;1.0668;141.073
2025-02-24T00:00:00+01:00;5323.086;122.54;1.0472;128.328
2025-02-24T01:00:00+01:00;6019.032;110.42;1.0199;112.613
2025-02-24T02:00:00+01:00;6840.109;103.87;0.9876;102.579
2025-02-24T03:00:00+01:00;7028.015;98.4;0.9802;96.45
2025-02-24T04:00:00+01:00;7233.533;95.26;0.9721;92.602
2025-02-24T05:00:00+01:00;7291.352;103.63;0.9698;100.503
2025-02-24T06:00:00+01:00;7059.212;118.51;0.979;116.016
2025-02-24T07:00:00+01:00;7156.286;144.64;0.9751;141.044
2025-02-24T08:00:00+01:00;7141.17;181.58;0.9757;177.173
2025-02-24T09:00:00+01:00;6451.659;167.08;1.0028;167.556
2025-02-24T10:00:00+01:00;6192.686;217.68;1.013;220.517
2025-02-24T11:00:00+01:00;6260.964;201.2;1.0103;203.282
2025-02-24T12:00:00+01:00;6227.657;180.2;1.0117;182.301
2025-02-24T13:00:00+01:00;6534.989;159.66;0.9996;159.591
2025-02-24T14:00:00+01:00;7018.527;85.18;0.9806;83.524
2025-02-24T15:00:00+01:00;7229.946;87.72;0.9722;85.285
2025-02-24T16:00:00+01:00;7256.435;98.29;0.9712;95.459
2025-02-24T17:00:00+01:00;7451.798;127.55;0.9635;122.896
2025-02-24T18:00:00+01:00;7830.73;240.66;0.9486;228.293
2025-02-24T19:00:00+01:00;9329.685;297.64;0.8897;264.798
2025-02-24T20:00:00+01:00;10771.865;267.93;0.8329;223.17
2025-02-24T21:00:00+01:00;12293.077;247.02;0.7731;190.974
2025-02-24T22:00:00+01:00;13484.099;165.54;0.7263;120.227
2025-02-24T23:00:00+01:00;13762.253;145.46;0.7153;104.052
2025-02-25T00:00:00+01:00;13609.665;106.56;0.7213;76.865
2025-02-25T01:00:00+01:00;13435.639;108.63;0.7282;79.102
2025-02-25T02:00:00+01:00;13285.0;110.28;0.7341;80.957
2025-02-25T03:00:00+01:00;12411.578;109.81;0.7685;84.384
2025-02-25T04:00:00+01:00;12239.84;118.69;0.7752;92.009
2025-02-25T05:00:00+01:00;11972.748;128.02;0.7857;100.587
2025-02-25T06:00:00+01:00;11808.117;136.71;0.7922;108.3
2025-02-25T07:00:00+01:00;11400.133;162.45;0.8082;131.297
2025-02-25T08:00:00+01:00;10561.586;201.11;0.8412;169.176
2025-02-25T09:00:00+01:00;9875.272;188.41;0.8682;163.578
2025-02-25T10:00:00+01:00;10423.81;232.49;0.8466;196.833
2025-02-25T11:00:00+01:00;11051.373;210.51;0.8219;173.028
2025-02-25T12:00:00+01:00;11559.521;194.78;0.802;156.206
2025-02-25T13:00:00+01:00;12265.739;187.36;0.7742;145.052
2025-02-25T14:00:00+01:00;12587.01;108.17;0.7616;82.377
2025-02-25T15:00:00+01:00;12761.273;105.14;0.7547;79.349
2025-02-25T16:00:00+01:00;12320.255;108.6;0.772;83.844
2025-02-25T17:00:00+01:00;11203.727;132.75;0.816;108.318
2025-02-25T18:00:00+01:00;10468.279;231.58;0.8449;195.657
2025-02-25T19:00:00+01:00;9788.18;267.81;0.8716;233.43
2025-02-25T20:00:00+01:00;9733.925;265.04;0.8738;231.582
2025-02-25T21:00:00+01:00;9086.45;255.35;0.8992;229.617
2025-02-25T22:00:00+01:00;8587.201;173.43;0.9189;159.358
2025-02-25T23:00:00+01:00;8249.615;159.91;0.9321;149.058
2025-02-26T00:00:00+01:00;7993.856;134.54;0.9422;126.763
2025-02-26T01:00:00+01:00;7731.771;117.9;0.9525;112.3
2025-02-26T02:00:00+01:00;7666.365;129.98;0.9551;124.141
2025-02-26T03:00:00+01:00;7487.99;120.1;0.9621;115.547
2025-02-26T04:00:00+01:00;7135.448;122.82;0.976;119.867
2025-02-26T05:00:00+01:00;6742.668;132.21;0.9914;131.073
2025-02-26T06:00:00+01:00;6388.874;145.59;1.0053;146.364
2025-02-26T07:00:00+01:00;6013.33;169.71;1.0201;173.119
2025-02-26T08:00:00+01:00;6216.203;196.75;1.0121;199.132
2025-02-26T09:00:00+01:00;5109.411;160.21;1.0556;169.123
2025-02-26T10:00:00+01:00;4493.101;176.31;1.0799;190.393
2025-02-26T11:00:00+01:00;4399.74;182.03;1.0835;197.238
2025-02-26T12:00:00+01:00;4238.483;169.2;1.0899;184.409
2025-02-26T13:00:00+01:00;4212.132;165.13;1.0909;180.144
2025-02-26T14:00:00+01:00;4078.684;96.29;1.0962;105.551
2025-02-26T15:00:00+01:00;3880.346;101.27;1.104;111.799
2025-02-26T16:00:00+01:00;3716.564;116.88;1.1104;129.785
2025-02-26T17:00:00+01:00;2998.173;145.33;1.1387;165.483
2025-02-26T18:00:00+01:00;2634.623;246.31;1.153;283.987
2025-02-26T19:00:00+01:00;2486.702;289.36;1.1588;335.306
2025-02-26T20:00:00+01:00;2494.61;367.94;1.1585;426.248
2025-02-26T21:00:00+01:00;2330.625;314.57;1.1649;366.449
2025-02-26T22:00:00+01:00;1986.749;182.51;1.1784;215.078
2025-02-26T23:00:00+01:00;1831.196;183.68;1.1846;217.581
2025-02-27T00:00:00+01:00;1509.462;146.46;1.1972;175.344
2025-02-27T01:00:00+01:00;1246.931;144.53;1.2;173.436
2025-02-27T02:00:00+01:00;1146.467;137.74;1.2;165.288
2025-02-27T03:00:00+01:00;1079.863;132.81;1.2;159.372
2025-02-27T04:00:00+01:00;966.276;129.84;1.2;155.808
2025-02-27T05:00:00+01:00;815.107;132.07;1.2;158.484
2025-02-27T06:00:00+01:00;906.077;143.33;1.2;171.996
2025-02-27T07:00:00+01:00;1056.046;171.69;1.2;206.028
2025-02-27T08:00:00+01:00;1092.951;224.96;1.2;269.952
2025-02-27T09:00:00+01:00;947.173;176.89;1.2;212.268
2025-02-27T10:00:00+01:00;692.365;220.16;1.2;264.192
2025-02-27T11:00:00+01:00;674.139;209.3;1.2;251.16
2025-02-27T12:00:00+01:00;788.552;199.82;1.2;239.784
2025-02-27T13:00:00+01:00;840.307;193.08;1.2;231.696
2025-02-27T14:00:00+01:00;1011.474;125.42;1.2;150.504
2025-02-27T15:00:00+01:00;1304.124;128.13;1.2;153.756
2025-02-27T16:00:00+01:00;1395.566;144.84;1.2;173.808
2025-02-27T17:00:00+01:00;1544.116;163.07;1.1959;195.008
2025-02-27T18:00:00+01:00;1651.184;250.39;1.1916;298.376
2025-02-27T19:00:00+01:00;1919.36;285.39;1.1811;337.073
2025-02-27T20:00:00+01:00;2167.553;353.08;1.1713;413.575
2025-02-27T21:00:00+01:00;2348.053;264.53;1.1642;307.975
2025-02-27T22:00:00+01:00;2478.581;170.83;1.1591;198.01
2025-02-27T23:00:00+01:00;2729.14;163.4;1.1492;187.787
2025-02-28T00:00:00+01:00;3027.79;147.68;1.1375;167.986
2025-02-28T01:00:00+01:00;3424.462;142.04;1.1219;159.355
2025-02-28T02:00:00+01:00;3980.386;142.01;1.1;156.217
2025-02-28T03:00:00+01:00;4432.117;134.25;1.0823;145.295
2025-02-28T04:00:00+01:00;4987.918;133.4;1.0604;141.459
2025-02-28T05:00:00+01:00;5378.18;132.63;1.0451;138.607
2025-02-28T06:00:00+01:00;5819.677;144.89;1.0277;148.904
2025-02-28T07:00:00+01:00;6363.789;162.45;1.0063;163.474
2025-02-28T08:00:00+01:00;6918.601;197.18;0.9845;194.12
2025-02-28T09:00:00+01:00;6573.534;165.88;0.9981;165.557
2025-02-28T10:00:00+01:00;6394.602;214.69;1.0051;215.783
2025-02-28T11:00:00+01:00;6564.211;204.79;0.9984;204.467
2025-02-28T12:00:00+01:00;6890.766;202.09;0.9856;199.176
2025-02-28T13:00:00+01:00;7255.159;186.86;0.9712;181.487
2025-02-28T14:00:00+01:00;7312.519;128.52;0.969;124.535
2025-02-28T15:00:00+01:00;7367.294;138.83;0.9668;134.226
2025-02-28T16:00:00+01:00;8171.93;144.07;0.9352;134.733
2025-02-28T17:00:00+01:00;8958.916;168.64;0.9042;152.491
2025-02-28T18:00:00+01:00;9331.402;238.91;0.8896;212.532
2025-02-28T19:00:00+01:00;9489.379;274.08;0.8834;242.116
2025-02-28T20:00:00+01:00;9474.434;252.82;0.884;223.484
2025-02-28T21:00:00+01:00;9532.014;238.63;0.8817;210.401
2025-02-28T22:00:00+01:00;9842.695;165.69;0.8695;144.065
2025-02-28T23:00:00+01:00;9656.71;156.92;0.8768;137.587
2025-03-01T00:00:00+01:00;9578.154;154.17;0.8799;135.652
2025-03-01T01:00:00+01:00;9503.692;132.96;0.8828;117.379
2025-03-01T02:00:00+01:00;9462.059;131.63;0.8845;116.421
2025-03-01T03:00:00+01:00;9390.391;126.15;0.8873;111.929
2025-03-01T04:00:00+01:00;9542.018;120.3;0.8813;106.021
2025-03-01T05:00:00+01:00;10068.331;115.43;0.8606;99.34
2025-03-01T06:00:00+01:00;10421.772;124.01;0.8467;105.0
2025-03-01T07:00:00+01:00;10810.286;125.93;0.8314;104.702
2025-03-01T08:00:00+01:00;11487.393;121.62;0.8048;97.88
2025-03-01T09:00:00+01:00;11889.176;112.34;0.789;88.636
2025-03-01T10:00:00+01:00;12480.21;88.57;0.7658;67.823
2025-03-01T11:00:00+01:00;13158.192;75.64;0.7391;55.905
2025-03-01T12:00:00+01:00;13697.246;68.97;0.7179;49.513
2025-03-01T13:00:00+01:00;14038.914;68.46;0.7045;48.227
2025-03-01T14:00:00+01:00;14438.72;63.36;0.7;44.352
2025-03-01T15:00:00+01:00;14744.631;60.21;0.7;42.147
2025-03-01T16:00:00+01:00;15177.648;68.12;0.7;47.684
2025-03-01T17:00:00+01:00;15142.096;73.7;0.7;51.59
2025-03-01T18:00:00+01:00;15263.6;101.98;0.7;71.386
2025-03-01T19:00:00+01:00;15761.96;107.87;0.7;75.509
2025-03-01T20:00:00+01:00;16450.568;118.53;0.7;82.971
2025-03-01T21:00:00+01:00;16879.096;118.74;0.7;83.118
2025-03-01T22:00:00+01:00;16590.029;124.66;0.7;87.262
2025-03-01T23:00:00+01:00;16073.039;104.61;0.7;73.227
2025-03-02T00:00:00+01:00;15349.557;103.15;0.7;72.205
2025-03-02T01:00:00+01:00;14804.135;93.53;0.7;65.471
2025-03-02T02:00:00+01:00;13689.23;94.35;0.7182;67.763
