id;name;geoid;geoname;value;datetime
1159;Generación medida Eólica terrestre;;;1788.22;2025-06-30T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;1422.889;2025-06-30T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;1535.659;2025-06-30T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;1627.517;2025-06-30T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;1681.97;2025-06-30T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;1870.901;2025-06-30T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;2309.907;2025-06-30T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;2738.372;2025-06-30T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;3632.107;2025-06-30T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;4744.451;2025-06-30T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;5765.293;2025-06-30T19:00:00+02:00
1159;Generación medida Eólica terrestre;;;5818.323;2025-06-30T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;5959.924;2025-06-30T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;5003.664;2025-06-30T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;3995.056;2025-06-30T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;3479.883;2025-07-01T00:00:00+02:00
1159;Generación medida Eólica terrestre;;;2760.787;2025-07-01T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;2680.693;2025-07-01T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;2254.111;2025-07-01T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;2105.087;2025-07-01T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;1981.58;2025-07-01T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;1920.585;2025-07-01T06:00:00+02:00
1159;Generación medida Eólica terrestre;;;1987.571;2025-07-01T07:00:00+02:00
1159;Generación medida Eólica terrestre;;;1951.398;2025-07-01T08:00:00+02:00
1159;Generación medida Eólica terrestre;;;1855.986;2025-07-01T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;1904.284;2025-07-01T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;1983.476;2025-07-01T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;2163.882;2025-07-01T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;2228.561;2025-07-01T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;2412.764;2025-07-01T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;2739.133;2025-07-01T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;3432.064;2025-07-01T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;3841.859;2025-07-01T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;5385.574;2025-07-01T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;6510.326;2025-07-01T19:00:00+02:00
1159;Generación medida Eólica terrestre;;;6807.997;2025-07-01T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;7057.867;2025-07-01T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;7700.48;2025-07-01T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;6663.912;2025-07-01T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;5640.537;2025-07-02T00:00:00+02:00
1159;Generación medida Eólica terrestre;;;5217.849;2025-07-02T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;4820.09;2025-07-02T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;4294.758;2025-07-02T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;4060.848;2025-07-02T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;3807.122;2025-07-02T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;3669.62;2025-07-02T06:00:00+02:00
1159;Generación medida Eólica terrestre;;;3558.328;2025-07-02T07:00:00+02:00
1159;Generación medida Eólica terrestre;;;3474.039;2025-07-02T08:00:00+02:00
1159;Generación medida Eólica terrestre;;;3347.862;2025-07-02T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;3454.488;2025-07-02T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;3552.431;2025-07-02T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;3762.943;2025-07-02T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;4258.655;2025-07-02T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;5069.399;2025-07-02T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;6211.469;2025-07-02T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;8063.543;2025-07-02T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;9509.038;2025-07-02T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;11432.768;2025-07-02T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;12435.331;2025-07-02T19:00:00+02:00
1159;Generación medida Eólica terrestre;;;12380.982;2025-07-02T20:00:00+02:00
1159;Generación medida Eólica terrestre;;;12204.466;2025-07-02T21:00:00+02:00
1159;Generación medida Eólica terrestre;;;11472.943;2025-07-02T22:00:00+02:00
1159;Generación medida Eólica terrestre;;;11377.131;2025-07-02T23:00:00+02:00
1159;Generación medida Eólica terrestre;;;10563.765;2025-07-03T00:00:00+02:00
1159;Generación medida Eólica terrestre;;;10327.885;2025-07-03T01:00:00+02:00
1159;Generación medida Eólica terrestre;;;9949.906;2025-07-03T02:00:00+02:00
1159;Generación medida Eólica terrestre;;;10053.681;2025-07-03T03:00:00+02:00
1159;Generación medida Eólica terrestre;;;10364.713;2025-07-03T04:00:00+02:00
1159;Generación medida Eólica terrestre;;;10458.189;2025-07-03T05:00:00+02:00
1159;Generación medida Eólica terrestre;;;10003.265;2025-07-03T06:00:00+02:00
1159;Generación medida Eólica terrestre;;;9258.502;2025-07-03T07:00:00+02:00
1159;Generación medida Eólica terrestre;;;8123.024;2025-07-03T08:00:00+02:00
1159;Generación medida Eólica terrestre;;;7077.769;2025-07-03T09:00:00+02:00
1159;Generación medida Eólica terrestre;;;6609.162;2025-07-03T10:00:00+02:00
1159;Generación medida Eólica terrestre;;;6355.292;2025-07-03T11:00:00+02:00
1159;Generación medida Eólica terrestre;;;5753.64;2025-07-03T12:00:00+02:00
1159;Generación medida Eólica terrestre;;;5362.629;2025-07-03T13:00:00+02:00
1159;Generación medida Eólica terrestre;;;5283.538;2025-07-03T14:00:00+02:00
1159;Generación medida Eólica terrestre;;;5584.536;2025-07-03T15:00:00+02:00
1159;Generación medida Eólica terrestre;;;6295.634;2025-07-03T16:00:00+02:00
1159;Generación medida Eólica terrestre;;;7216.388;2025-07-03T17:00:00+02:00
1159;Generación medida Eólica terrestre;;;7677.137;2025-07-03T18:00:00+02:00
1159;Generación medida Eólica terrestre;;;8239.35;2025-07-03T19:00:00+02:00
